,long,score,lat,n
169,-8.47,0.1358901560306549,51.8972,10
170,-0.17086208,0.760410487651825,51.46530083,10
171,151.20797,0.2287283092737198,-33.86751,10
172,-13.2344,0.3628315031528473,8.4844,10
173,-100,0.888151228427887,40,10
174,54.49927804,0.9245180487632751,24.35006116,10
175,-0.1280728,0.4246554374694824,51.50806635,10
176,83.4,0.3018398582935333,19.58333333,10
177,77.2006129,0.6208046674728394,28.6344046,10
178,-0.1094,0.2392079085111618,51.5141,10
179,113.921327,0.6459348201751709,-0.789275,10
180,13.42104046,0.28132495284080505,52.50141902,10
181,33.03897858,0.9828805327415466,34.67597622,10
182,77.597645,0.6205792427062988,12.971117,10
183,77.20017487,0.6208046674728394,28.63399358,10
184,151.20797,0.5882853865623474,-33.86751,10
185,-73.56725453,0.0829109326004982,45.75975883,10
186,151.27449,0.5338279008865356,-33.88998,10
187,32.58118793,0.7803288102149963,0.31067586,10
188,101.4477,0.34507888555526733,3.0412,10
189,-123.04986139,0.38281500339508057,49.22826439,10
190,-95.52729067,0.595804750919342,29.68436371,10
191,-0.1094,0.2827965319156647,51.5141,10
192,69.1661,0.40186432003974915,34.5331,10
193,174.05733058,0.6453793048858643,-35.27652333,10
194,7.0642,0.7192369699478149,4.8164,10
195,-71.03488327,0.5986066460609436,42.37592487,10
196,-0.08751512,0.71656733751297,51.50819489,10
197,-88.0003955,0.538657009601593,41.6650221,10
198,4.8982,0.4761907756328583,52.3769,10
199,21.008333,0.4595282971858978,52.232222,10
200,-81.8571,0.7629569172859192,26.6318,10
201,32.5811,0.603679358959198,0.3136,10
202,18.40874081,0.30206114053726196,-33.90751277,10
203,21.008333,0.9895458817481995,52.232222,10
204,-2.185,0.850813627243042,52.257,10
205,138.6,0.5371666550636292,-34.9288,10
206,-73.56725453,0.360525518655777,45.75975883,10
207,-0.1094,0.12962406873703003,51.5141,10
208,7.16666667,0.039306964725255966,8.83333333,10
209,-85.2667,0.5449419617652893,10.4333,10
210,-79.7164011,0.22159050405025482,43.7742911,10
211,-83.0677,0.16077472269535065,40.2987,10
212,-73.56725453,0.04565735161304474,45.75975883,10
213,77.2922332,0.05766111984848976,28.6362211,10
214,73.12688889,0.11441650241613388,19.24116567,10
215,-73.56725453,0.22151559591293335,45.75975883,10
216,-93.2645,0.8763574957847595,44.9774,10
217,85.84,0.5063369870185852,20.27,10
218,35.64132288,0.18483150005340576,33.99302577,10
219,106.8233,0.7233565449714661,-6.1803,10
220,12.37141461,0.3842414319515228,51.44305877,10
221,-74.440827,0.12087646126747131,40.5096546,10
222,74.87732,0.40454429388046265,31.67012,10
223,85.30698649,0.2180791050195694,27.72071167,10
224,77,0.9638575315475464,21,10
225,29.10063503,0.9502584338188171,40.98145615,10
226,55.3651215,0.1722017526626587,25.3056957,10
227,-73.722999,0.2839933931827545,40.687999,10
228,0.52550292,0.4389438331127167,51.6028586,10
229,-1.46989346,0.2811807096004486,52.91765398,10
230,-1.8581826,0.616019070148468,53.8218802,10
231,-2.1405432,0.19417013227939606,53.4038761,10
232,-2.69348,0.47664591670036316,53.69532,10
233,144.90085,0.6175907254219055,-37.80015,10
234,7.9325,0.46141836047172546,5.0248,10
235,-73.73022,0.17150263488292694,45.43897,10
236,6.9774126,0.1846790760755539,4.8228618,10
237,84.9151306,0.9908093214035034,26.6516991,10
238,-123.04986139,0.23956136405467987,49.22826439,10
239,78.0853,0.3085351884365082,17.6247,10
240,-74.0007613,0.8068668246269226,40.7207559,10
241,16.41560835,0.8726741075515747,48.1739745,10
242,-73.56726563,0.2607536315917969,45.63697547,10
243,26.09802246,0.6961194276809692,44.42652286,10
244,28.1869,0.1937795877456665,-25.7533,10
245,-0.09827,0.7434368133544922,51.53362,10
246,-73.57928,0.2521670460700989,41.73841,10
247,-0.13608912,0.23667915165424347,51.50413561,10
248,-72.3911,0.065257228910923,41.3533,10
249,-75.72594,0.7536980509757996,45.40225,10
250,77.2922332,0.05766111984848976,28.6362211,10
251,34.7667,0.6159114241600037,32.0667,10
252,-74.0064,0.3762162923812866,40.7142,10
253,77.58438,0.3105400502681732,12.93284,10
254,-70.74281216,0.3958931267261505,43.10384993,10
255,73.79428,0.5124963521957397,18.13148,10
256,24,0.7633832693099976,-29,10
257,-2.99521308,0.3709055781364441,53.42583651,10
258,77.27617188,0.8693631291389465,28.53861577,10
259,-0.1094,0.29466578364372253,51.5141,10
260,-1.44092141,0.08405903726816177,54.00433749,10
261,-73.9375,0.6129103302955627,40.84166667,10
262,77.2922332,0.05766111984848976,28.6362211,10
263,-122.9888,0.05838079750537872,45.5224,10
264,100.52594136,0.37183547019958496,13.75736352,10
265,51.3963287,0.7469430565834045,25.47640781,10
266,-73.56726563,0.6564733982086182,45.63697547,10
267,28.978144,0.24231451749801636,41.007932,10
268,121.04948448,0.917589545249939,14.61882541,10
269,-123.04986139,0.1046665757894516,49.22826439,10
270,85.32060189,0.38940340280532837,27.69555472,10
271,32.5815192,0.325334757566452,0.3131987,10
272,3.9167,0.7275094985961914,7.3964,10
273,145.01438,0.17313796281814575,-38.2669,10
274,-2.50153743,0.841936469078064,52.63162952,10
275,-73.722999,0.2839933931827545,40.687999,10
276,121.083,0.8855727314949036,14.3333,10
277,-2.96077251,0.4558042287826538,53.4307336,10
278,100.9309878,0.23567397892475128,12.9366966,10
279,-2.96077251,0.4558042287826538,53.4307336,10
280,76.99645438,0.04902581498026848,28.59186813,10
281,-79.3903104,0.2825934588909149,43.761664,10
282,-79.7164011,0.20398187637329102,43.7742911,10
283,-73.56725453,0.4412967562675476,45.75975883,10
284,51.5293,0.35881930589675903,25.2834,10
285,121.083,0.8562756776809692,14.3333,10
286,-100,0.9014818668365479,40,10
287,-73.97444465,0.23251749575138092,40.76772976,10
288,2.1683,0.9476193785667419,41.3894,10
289,-73.56725453,0.37076497077941895,45.75975883,10
290,-79.65,0.3872486352920532,43.6,10
291,35.2167,0.14122305810451508,31.7833,10
292,-73.56725453,0.23353837430477142,45.75975883,10
293,-88.2028,0.9165406227111816,41.6371,10
294,-73.56725453,0.18885508179664612,45.75975883,10
295,77.30999708,0.15385021269321442,28.63491264,10
296,-63.5735,0.5117945671081543,44.6462,10
297,73.2,0.5835723280906677,22.3,10
298,-76.46363164,0.19517388939857483,39.04735517,10
299,-0.12167573,0.4252568781375885,51.50086094,10
300,-0.60444385,0.3709879517555237,51.4839068,10
301,-0.13608912,0.07369630038738251,51.50413561,10
302,103.8627359,0.3411431610584259,1.29164209,10
303,3.26735,0.9303454756736755,6.52742,10
304,-6.3668,0.6855947971343994,53.2876,10
305,-79.40022,0.5718090534210205,43.65291,10
306,108.984375,0.14536553621292114,19.97334879,10
307,-69.0767,0.08983664214611053,44.1844,10
308,-74.0064,0.3917199373245239,40.7142,10
309,-97.20650303,0.6849866509437561,32.82224082,10
310,-69.0767,0.08983664214611053,44.1844,10
311,-78.58712487,0.6578810214996338,35.78333843,10
312,-81.32806152,0.8932347893714905,48.47593351,10
313,-74.0007613,0.34354621171951294,40.7207559,10
314,85.84,0.1458103060722351,20.27,10
315,74.86812168,0.35235267877578735,34.08987995,10
316,-1.954,0.0849350243806839,55.041,10
317,-3.08621691,0.19460107386112213,51.53356187,10
318,-1.95670274,0.4050939977169037,53.83138705,10
319,77.2922332,0.05766111984848976,28.6362211,10
320,-79.379158,0.575972318649292,43.6530609,10
321,113.4668,0.2408212572336197,-0.8349,10
322,-69.0767,0.08983664214611053,44.1844,10
323,-77.02543656,0.3928586542606354,38.93969493,10
324,-0.1266231,0.18128715455532074,51.50484198,10
325,4.39816,0.36529967188835144,51.91847,10
326,55.3652542,0.2911273241043091,25.3056905,10
327,103.856,0.05226697027683258,1.29306,10
328,-73.95,0.762032687664032,40.65,10
329,72.6667,0.8765987157821655,26.0667,10
330,-73.98931,0.1656457930803299,40.72901,10
331,73.2,0.8187740445137024,22.3,10
332,-122.3221835,0.374409019947052,47.625305,10
333,-94.8712,0.123835988342762,40.3454,10
334,-73.95,0.2172367125749588,40.7,10
335,-77.72137453,0.21191097795963287,39.67616205,10
336,-84.3889,0.09187018126249313,33.7566,10
337,123.9466,0.09239649772644043,10.3403,10
338,72.96865,0.7706817388534546,19.17419,10
339,-89.18,0.536657989025116,42.10583333,10
340,-61.51712,0.48501476645469666,10.65532,10
341,-94.15791,0.8134177327156067,36.0632,10
342,-69.0767,0.08983664214611053,44.1844,10
343,-6.2591,0.16091908514499664,53.3476,10
344,-95.78745604,0.12248540669679642,39.89301161,10
345,-80.9486561,0.2708628475666046,43.7244886,10
346,-100,0.5960895419120789,40,10
347,100.41999,0.914517343044281,6.26608,10
348,79.88870201,0.1388518214225769,6.82060275,10
349,-74.9093168,0.6897743940353394,40.16582959,10
350,90.4201089,0.4016803205013275,23.768489,10
351,-73.56726563,0.15669864416122437,45.63697547,10
352,-77.01915473,0.8836778402328491,38.88808511,10
353,-79.40022,0.24955709278583527,43.65291,10
354,-84.3889,0.08116987347602844,33.7566,10
355,92.4199219,0.7113357782363892,27.2672195,10
356,-3.1550601,0.8732208013534546,51.4946213,10
357,-76.8,0.9223757386207581,17.9833,10
358,-74.0593872,0.32745346426963806,40.2448804,10
359,-97.73549055,0.2975888252258301,30.26585335,10
360,144.77613767,0.562981903553009,-37.79472518,10
361,2.76427566,0.5189547538757324,41.71008756,10
362,-78.3195,0.09670321643352509,44.30592,10
363,48.1211215,0.2683025598526001,29.0826043,10
364,-73.56725453,0.9292933940887451,45.75975883,10
365,-4.29901,0.48115426301956177,51.86055,10
366,-90.08392079,0.15565252304077148,29.85268533,10
367,-76.5832,0.3324695825576782,36.7281,10
368,-0.1094,0.7099409103393555,51.5141,10
369,-77.02543656,0.9663153886795044,38.93969493,10
370,18.431463,0.891290545463562,-33.922167,10
371,-84.3070153,0.30110564827919006,33.747098,10
372,-2.25852636,0.16181987524032593,52.47326079,10
373,73.77840284,0.40131035447120667,18.5045045,10
374,3.9167,0.38817042112350464,7.3964,10
375,-73.56725453,0.054958730936050415,45.75975883,10
376,-95.89002,0.07284360378980637,36.03127,10
377,-79.6145,0.154564768075943,44.3857,10
378,-118.33935365,0.5125912427902222,34.09640656,10
379,96.15963936,0.7657374739646912,16.79172284,10
380,-53,0.8440617322921753,-11,10
381,-85.5767951,0.3481028079986572,38.2349269,10
382,-76.87160223,0.35190457105636597,38.84451207,10
383,-0.13608912,0.22283093631267548,51.50413561,10
384,72.82518,0.9551189541816711,19.06782,10
385,73.83888889,0.17631444334983826,26.57277778,10
386,-73.8531,0.05329705774784088,40.7493,10
387,-80.192,0.8833139538764954,25.7752,10
388,-75.5046,0.09592416137456894,39.7726,10
389,-81.32806152,0.8778442144393921,48.47593351,10
390,-4.01618958,0.28184348344802856,31.09807093,10
391,-80.21616276,0.36309611797332764,44.49840009,10
392,50.76628773,0.05870484560728073,25.21439853,10
393,-0.3033274,0.3142811954021454,51.5495045,10
394,-96.4512699,0.3706703782081604,32.91302002,10
395,-80.3547177,0.4284665882587433,43.3930366,10
396,-117.566,0.3056049942970276,33.8753,10
397,-0.14309049,0.2936049997806549,51.50094238,10
398,-77.45702,0.49774742126464844,44.15597,10
399,107.58885768,0.4118366241455078,-6.87210897,10
400,-122.678249,0.8172212839126587,45.518237,10
401,-73.94911666,0.27922943234443665,40.70340518,10
402,-74.0579,0.9122372269630432,40.7092,10
403,-0.1094,0.036731839179992676,51.5141,10
404,-74.0064,0.1454101949930191,40.7142,10
405,39.23968,0.4698815941810608,-6.832128,10
406,-77.02815222,0.26964616775512695,38.99633643,10
407,-0.1094,0.9176400899887085,51.5141,10
408,-118.06983603,0.5101988911628723,33.81866571,10
409,2.8248,0.6017401814460754,41.9832,10
410,-80.25,0.0578593946993351,43.55,10
411,-100,0.7224119901657104,40,10
412,-73.65818,0.223246768116951,40.74386,10
413,-80.192,0.8347157835960388,25.7752,10
414,-74.0121,0.15075679123401642,40.2224,10
415,8.8085,0.6456479430198669,53.0763,10
416,100.5332699,0.9173483848571777,13.7760866,10
417,21.008333,0.24586503207683563,52.232222,10
418,-86.99074226,0.7980602979660034,39.97216257,10
419,123.88331297,0.6659976243972778,10.3150711,10
420,120.25685032,0.6392822265625,14.7213671,10
421,-0.07939436,0.14848996698856354,51.47496745,10
422,-77.9167,0.11503977328538895,18.4667,10
423,-79.42319,0.18219050765037537,43.6541,10
424,-78.64064,0.3886739909648895,35.78107,10
425,-100,0.8256935477256775,40,10
426,-0.1094,0.021415170282125473,51.5141,10
427,-76.5568374,0.4520937204360962,44.25756081,10
428,-75.1651,0.646324872970581,39.9527,10
429,-123.07571411,0.2885701358318329,49.23587045,10
430,-4.4228913,0.9484858512878418,55.8332816,10
431,-0.36483835,0.14926424622535706,53.75549383,10
432,4.85524,0.3864991366863251,53.18212,10
433,77.577453,0.10128074139356613,34.152955,10
434,85.310244,0.8185709118843079,27.713776,10
435,-6.03224338,0.6676856279373169,54.53087235,10
436,-82.82457,0.19265320897102356,27.97764,10
437,-73.76944444,0.4678788185119629,42.60472222,10
438,-64.05736652,0.4206254780292511,44.63388631,10
439,-4.309626,0.7281175851821899,55.852472,10
440,17,0.1106833666563034,1,10
441,-95.34642,0.5783703327178955,29.7007,10
442,-0.12450144,0.3602908253669739,51.50013926,10
443,-119.247,0.6549447774887085,34.4491,10
444,-118.2445,0.5175752639770508,34.0564,10
445,-122.7702,0.695558488368988,45.4312,10
446,31.43419147,0.9203915596008301,30.00495701,10
447,17.0375,0.10206436365842819,51.1108,10
448,-3,0.9448801279067993,40,10
449,-0.53782683,0.739888072013855,52.39170171,10
450,-104.98360001,0.5191142559051514,39.7391,10
451,21.008333,0.2984273135662079,52.232222,10
452,-1.52013659,0.8072314262390137,53.80803843,10
453,-93.2645,0.9074336290359497,44.9774,10
454,77.2045876,0.7020544409751892,28.56010567,10
455,-71.0565,0.36519017815589905,42.3577,10
456,-80.3547177,0.40919676423072815,43.3930366,10
457,-74.1924,0.12951257824897766,40.8073,10
458,4.0872,0.6454717516899109,51.1047,10
459,0.01524694,0.08069036155939102,50.8740299,10
460,77.577453,0.22535628080368042,34.152955,10
461,-80.192,0.8833139538764954,25.7752,10
462,-73.9259,0.5267953872680664,40.7722,10
463,91.63827515,0.6177625060081482,23.83215332,10
464,-0.10483012,0.5434791445732117,5.65089958,10
465,106.8233,0.8693675994873047,-6.1803,10
466,28.17685106,0.7823122143745422,-25.77503071,10
467,-80.0394,0.6139783263206482,26.7151,10
468,21.008333,0.7084895372390747,52.232222,10
469,-61.5224,0.8749037981033325,10.6568,10
470,-80.57881623,0.3604661524295807,43.46948067,10
471,50.8072,0.05870484560728073,25.2142,10
472,-95.3694,0.4139191508293152,29.7602,10
473,-82.4558,0.05537187680602074,27.9473,10
474,-63.76743365,0.47093579173088074,44.56192559,10
475,-77.53108134,0.19684836268424988,37.26228035,10
476,36.9081961,0.4544854164123535,-1.2705674,10
477,-73.56725453,0.1955278366804123,45.75975883,10
478,50.8072,0.05870484560728073,25.2142,10
479,144.9661,0.2781662046909332,-37.8156,10
480,82.94268966,0.9240906238555908,25.2814595,10
481,-0.1094,0.021415170282125473,51.5141,10
482,-81.32806152,0.8839302062988281,48.47593351,10
483,8.71458516,0.8067750334739685,47.34638527,10
484,-81.3775,0.5967791080474854,28.5421,10
485,-87.4804,0.7995415329933167,41.5957,10
486,120.9808,0.5467091798782349,14.5896,10
487,-63.61787,0.29057320952415466,44.6641,10
488,-73.56725453,0.07392207533121109,45.75975883,10
489,-79.9975,0.5462449193000793,40.4411,10
490,28.9885,0.7710235118865967,41.05401,10
491,28.2833,0.4449714422225952,-15.4167,10
492,-96.83481154,0.6188449859619141,33.1438965,10
493,-99.1332,0.4310600459575653,19.4326,10
494,6.87421,0.17680931091308594,6.00185,10
495,18.69493435,0.3203914761543274,-33.84990541,10
496,-73.85801153,0.30012762546539307,40.69869168,10
497,7.4833,0.3361268937587738,9.0667,10
498,0.15975773,0.649870753288269,51.81231943,10
499,-118.2445,0.45055916905403137,34.0564,10
500,-0.1094,0.2963545620441437,51.5141,10
501,-86.15135678,0.08293713629245758,39.97144303,10
502,-74.0064,0.0969972237944603,40.7142,10
503,-74.1676899,0.11643533408641815,40.34283,10
504,-97.68342,0.09745509922504425,30.52994,10
505,-118.2445,0.8256434202194214,34.0564,10
506,-73.56725453,0.7224428057670593,45.75975883,10
507,8.64303,0.6254132390022278,49.30264,10
508,77.219672,0.5409135818481445,28.631747,10
509,-74.0007613,0.9067053198814392,40.7207559,10
510,-73.722999,0.10443142801523209,40.687999,10
511,-117.5655,0.0789399966597557,33.8752,10
512,77.028908,0.4360607862472534,28.46096,10
513,-73.95,0.5727587938308716,40.65,10
514,-90.7001,0.20368404686450958,38.8029,10
515,-118.3294,0.27456188201904297,33.989,10
516,-79.4154816,0.46277064085006714,43.7772102,10
517,-79.3872,0.5548274517059326,43.648,10
518,18.42163,0.40351083874702454,-33.92058,10
519,-73.56725453,0.31475257873535156,45.75975883,10
520,-87.212032,0.864856481552124,36.503552,10
521,-0.15202761,0.7424446940422058,51.41718118,10
522,11.09144018,0.248698428273201,50.91421978,10
523,-117.86996,0.1439591497182846,33.59552,10
524,-95.56404977,0.903224766254425,29.56304729,10
525,7.6777,0.8936570882797241,45.0702,10
526,36.81666667,0.42318204045295715,-1.28333333,10
527,-2.86965273,0.2681427597999573,53.47985829,10
528,-90.070864,0.36723557114601135,29.948479,10
529,-5.0320161,0.17162425816059113,51.8843949,10
530,88.264644,0.5213925838470459,27.037653,10
531,-73.8858,0.8782984018325806,40.7555,10
532,-93.16326528,0.4672424793243408,42.0165117,10
533,-74.0064,0.38641586899757385,40.7142,10
534,75.63084733,0.5348255634307861,42.80562262,10
535,-74.0007613,0.4212435185909271,40.7207559,10
536,4.70776793,0.5176993608474731,50.97437872,10
537,-74.0064,0.5012600421905518,40.7142,10
538,73.2,0.22478818893432617,22.3,10
539,20.4622,0.8007441163063049,44.8206,10
540,14.40358305,0.40603750944137573,-5.32070469,10
541,-74.25,0.3136054277420044,40.79,10
542,-4.84222222,0.42948129773139954,51.845,10
543,77.2089,0.2962002754211426,28.6139,10
544,-80.93981803,0.24485811591148376,35.22308422,10
545,-80.21004,0.1651662439107895,25.87854,10
546,-85.96708277,0.715986967086792,39.97415922,10
547,11.1,0.3210751414299011,43.8833,10
548,-82.00971779,0.1478685587644577,45.55863666,10
549,-73.95,0.45192089676856995,40.65,10
550,-79.3872,0.3885897397994995,43.648,10
551,-4.309626,0.7281175851821899,55.852472,10
552,-122.3244,0.5050306916236877,47.3999,10
553,-99.13547516,0.13658110797405243,19.43757829,10
554,-79.2709729,0.09511177241802216,43.813507,10
555,-74.0007613,0.7770074605941772,40.7207559,10
556,11.11268946,0.2784598469734192,43.85794223,10
557,-1.6216491,0.0852183923125267,6.6957635,10
558,-6.2591,0.16091908514499664,53.3476,10
559,-97.68342,0.09745509922504425,30.52994,10
560,-71.0059,0.08061372488737106,42.2606,10
561,28.1869,0.3955821096897125,-25.7533,10
562,-74.0064,0.3445037305355072,40.7142,10
563,-80.42722222,0.3176765441894531,43.685,10
564,75.7914,0.27750155329704285,11.259,10
565,-77.0253723,0.2701340913772583,38.9394733,10
566,-79.7164011,0.21138375997543335,43.7742911,10
567,-7.60872445,0.4463554620742798,33.56429989,10
568,-82.50534,0.353141188621521,27.93177,10
569,-118.35409893,0.7251603007316589,34.08379326,10
570,8.99427,0.6546551585197449,45.28571,10
571,-0.59612,0.2435990422964096,51.67467,10
572,77.219672,0.4527361989021301,28.631747,10
573,2.3492,0.10129567235708237,48.8573,10
574,-100,0.865084171295166,40,10
575,11.1,0.2129020094871521,43.8833,10
