,coordinates,score
90,"44.51361,40.18111",0.9391605257987976
91,"-118.2675,34.09444444",0.711131751537323
92,"135.76890618,35.00984255",0.21360862255096436
93,"-73.78297163,40.7127028",0.13152317702770233
94,"86.15,23.67",0.5315903425216675
95,"135.15931921,34.66904339",0.06579671055078506
96,"-1.13215266,53.95974111",0.1024380475282669
97,"101.6274941,3.18687438",0.2917700707912445
98,"13.2667,52.75",0.3224751651287079
99,"77,21",0.6315541863441467
100,"3.39583,6.45306",0.20746922492980957
101,"151.20797,-33.86751",0.34522223472595215
102,"-100,40",0.8751587271690369
103,"-82.5,40.5",0.9570434093475342
104,"34.44928424,49.51024935",0.8208824992179871
105,"-73.56725453,45.75975883",0.06154893711209297
106,"-2.25,52.78333333",0.28657424449920654
107,"13.401251,52.518391",0.8145127296447754
108,"7.0698677,6.2281539",0.5675296783447266
109,"-0.50248222,51.36871946",0.6018966436386108
110,"91.8574785,22.3175859",0.27795639634132385
111,"-4.629734,54.08989",0.14757318794727325
112,"-118.364,33.7582",0.5524256825447083
113,"-0.9037,51.53613",0.8084272146224976
114,"-118.2445,34.0564",0.8250949382781982
115,"-0.15277778,50.82777778",0.8490927815437317
116,"-0.1094,51.5141",0.4498094618320465
117,"55.2749789,25.19496455",0.143077552318573
118,"-4.57351,36.59515",0.3714248538017273
119,"-0.01617908,51.5445469",0.5738902688026428
120,"121.0434893,14.70223192",0.6170212030410767
121,"-73.98504561,40.75900143",0.7764785885810852
122,"50.66527778,26.29111111",0.18460725247859955
123,"-1.17484,54.46427",0.8271620273590088
124,"116.06018633,-31.77469094",0.33706071972846985
125,"-3.0447,53.815",0.7260085344314575
126,"121.0826,14.563",0.38880839943885803
127,"-0.16205243,51.54600832",0.3614134192466736
128,"3.35004343,6.58125476",0.17291568219661713
129,"-82.5,40.5",0.9403744339942932
130,"-5.1109,55.4419",0.4966021776199341
131,"-86.2514,12.1364",0.7650576829910278
132,"-0.0643,51.47995",0.4143873453140259
133,"-95.52729067,29.68436371",0.9345495104789734
134,"0.46072446,51.56944648",0.29812029004096985
135,"-117.251,34.0484",0.08268428593873978
136,"-74.0032361,40.6497944",0.880624532699585
137,"78.001152,27.1899509",0.30047082901000977
138,"-121.4947,38.577",0.8546798825263977
139,"100.75572961,13.61570086",0.6279693245887756
140,"153.028,-27.4678",0.1490309089422226
141,"18.42175373,-33.92436976",0.20292936265468597
142,"88.3699,22.5697",0.3742533028125763
143,"121.083,14.3333",0.9465376138687134
144,"151.20797,-33.86751",0.144523024559021
145,"121.083,14.3333",0.8941378593444824
146,"72.8764,19.0627",0.10856066644191742
147,"106.79966,-6.25493",0.3407910168170929
148,"-1.3733448,50.9195238",0.1097758412361145
149,"77.219672,28.631747",0.0882076844573021
150,"-79,37.5",0.16945834457874298
151,"100.27267266,6.42822355",0.5962809324264526
152,"89.6365,27.42030322",0.2633916437625885
153,"3.31174928,6.50596967",0.67271488904953
154,"83.97424,21.46534",0.2731666564941406
155,"72.8501122,19.0566854",0.29087960720062256
156,"72.82,18.96",0.6790330410003662
157,"-0.75539,51.2938",0.28435853123664856
158,"151.20172011,-33.87124307",0.22610358893871307
159,"103.856,1.29306",0.14016275107860565
160,"-2.25002,52.38833",0.6777810454368591
161,"151.20797,-33.86751",0.5686038732528687
162,"77.219672,28.631747",0.15678949654102325
163,"121.0335388,14.4086103",0.9729081988334656
164,"54.49927804,24.35006116",0.3956821858882904
165,"-1.15946732,50.65433016",0.6278770565986633
166,"3.39583,6.45306",0.6854944825172424
167,"76.13070022,34.5542402",0.9560285806655884
168,"-2.99521308,53.42583651",0.04513334110379219
169,"-8.47,51.8972",0.1358901560306549
170,"-0.17086208,51.46530083",0.760410487651825
171,"151.20797,-33.86751",0.2287283092737198
172,"-13.2344,8.4844",0.3628315031528473
173,"-100,40",0.888151228427887
174,"54.49927804,24.35006116",0.9245180487632751
175,"-0.1280728,51.50806635",0.4246554374694824
176,"83.4,19.58333333",0.3018398582935333
177,"77.2006129,28.6344046",0.6208046674728394
178,"-0.1094,51.5141",0.2392079085111618
179,"113.921327,-0.789275",0.6459348201751709
180,"13.42104046,52.50141902",0.28132495284080505
181,"33.03897858,34.67597622",0.9828805327415466
182,"77.597645,12.971117",0.6205792427062988
183,"77.20017487,28.63399358",0.6208046674728394
184,"151.20797,-33.86751",0.5882853865623474
185,"-73.56725453,45.75975883",0.0829109326004982
186,"151.27449,-33.88998",0.5338279008865356
187,"32.58118793,0.31067586",0.7803288102149963
188,"101.4477,3.0412",0.34507888555526733
189,"-123.04986139,49.22826439",0.38281500339508057
190,"-95.52729067,29.68436371",0.595804750919342
191,"-0.1094,51.5141",0.2827965319156647
192,"69.1661,34.5331",0.40186432003974915
193,"174.05733058,-35.27652333",0.6453793048858643
194,"7.0642,4.8164",0.7192369699478149
195,"-71.03488327,42.37592487",0.5986066460609436
196,"-0.08751512,51.50819489",0.71656733751297
197,"-88.0003955,41.6650221",0.538657009601593
198,"4.8982,52.3769",0.4761907756328583
199,"21.008333,52.232222",0.4595282971858978
200,"-81.8571,26.6318",0.7629569172859192
201,"32.5811,0.3136",0.603679358959198
202,"18.40874081,-33.90751277",0.30206114053726196
203,"21.008333,52.232222",0.9895458817481995
204,"-2.185,52.257",0.850813627243042
205,"138.6,-34.9288",0.5371666550636292
206,"-73.56725453,45.75975883",0.360525518655777
207,"-0.1094,51.5141",0.12962406873703003
208,"7.16666667,8.83333333",0.039306964725255966
209,"-85.2667,10.4333",0.5449419617652893
210,"-79.7164011,43.7742911",0.22159050405025482
211,"-83.0677,40.2987",0.16077472269535065
212,"-73.56725453,45.75975883",0.04565735161304474
213,"77.2922332,28.6362211",0.05766111984848976
214,"73.12688889,19.24116567",0.11441650241613388
215,"-73.56725453,45.75975883",0.22151559591293335
216,"-93.2645,44.9774",0.8763574957847595
217,"85.84,20.27",0.5063369870185852
218,"35.64132288,33.99302577",0.18483150005340576
219,"106.8233,-6.1803",0.7233565449714661
220,"12.37141461,51.44305877",0.3842414319515228
221,"-74.440827,40.5096546",0.12087646126747131
222,"74.87732,31.67012",0.40454429388046265
223,"85.30698649,27.72071167",0.2180791050195694
224,"77,21",0.9638575315475464
225,"29.10063503,40.98145615",0.9502584338188171
226,"55.3651215,25.3056957",0.1722017526626587
227,"-73.722999,40.687999",0.2839933931827545
228,"0.52550292,51.6028586",0.4389438331127167
229,"-1.46989346,52.91765398",0.2811807096004486
230,"-1.8581826,53.8218802",0.616019070148468
231,"-2.1405432,53.4038761",0.19417013227939606
