,coordinates,score
127,"-0.16205243,51.54600832",0.37566278320037017
128,"3.35004343,6.58125476",0.6423470661014702
129,"-82.5,40.5",0.5490740756466679
130,"-5.1109,55.4419",0.508257912062471
131,"-86.2514,12.1364",0.5436317491763375
132,"-0.0643,51.47995",0.7828783605179225
133,"-95.52729067,29.68436371",0.7722264161933734
134,"0.46072446,51.56944648",0.6191019563175336
135,"-117.251,34.0484",0.21259762248079683
136,"-74.0032361,40.6497944",0.5813881355986887
137,"78.001152,27.1899509",0.4352216493529915
138,"-121.4947,38.577",0.5764910014778956
139,"100.75572961,13.61570086",0.5528170501173512
140,"153.028,-27.4678",0.5416794241643443
141,"18.42175373,-33.92436976",0.5271623525144812
142,"88.3699,22.5697",0.25845659103748914
143,"121.083,14.3333",0.6507332460196317
144,"151.20797,-33.86751",0.3910059886335252
145,"121.083,14.3333",0.6644249295956377
146,"72.8764,19.0627",0.3280583114299408
147,"106.79966,-6.25493",0.6736110871835748
148,"-1.3733448,50.9195238",0.6009599980822337
149,"77.219672,28.631747",0.5636780943555817
150,"-79,37.5",0.10603523677189358
151,"100.27267266,6.42822355",0.5226457654585721
152,"89.6365,27.42030322",0.4475623657341389
153,"3.31174928,6.50596967",0.5790532346507402
154,"83.97424,21.46534",0.3690535642984552
155,"72.8501122,19.0566854",0.5885729350820033
156,"72.82,18.96",0.3510486624919591
157,"-0.75539,51.2938",0.027969217319385863
158,"151.20172011,-33.87124307",0.758072621698056
159,"103.856,1.29306",0.6807206109475276
160,"-2.25002,52.38833",0.3814187710995525
161,"151.20797,-33.86751",0.41270119787786447
162,"77.219672,28.631747",0.6360705669103347
163,"121.0335388,14.4086103",0.16417124445773548
164,"54.49927804,24.35006116",0.647481338558238
165,"-1.15946732,50.65433016",0.3043140496325659
166,"3.39583,6.45306",0.6110111612066218
167,"76.13070022,34.5542402",0.3848762989018205
168,"-2.99521308,53.42583651",0.4568716943482585
169,"-8.47,51.8972",0.6836370259333362
170,"-0.17086208,51.46530083",0.16893705740116485
171,"151.20797,-33.86751",0.2760403414744225
172,"-13.2344,8.4844",0.166039513389951
173,"-100,40",0.6110561010498962
174,"54.49927804,24.35006116",0.6191861270541413
175,"-0.1280728,51.50806635",0.4756950017818122
176,"83.4,19.58333333",0.522990228422469
177,"77.2006129,28.6344046",0.6956464139547021
178,"-0.1094,51.5141",0.379165485410034
179,"113.921327,-0.789275",0.5906995651325921
180,"13.42104046,52.50141902",0.5000247017404552
181,"33.03897858,34.67597622",0.3486433195504045
182,"77.597645,12.971117",0.016779531253701095
183,"77.20017487,28.63399358",0.6956464139547021
184,"151.20797,-33.86751",0.5697791421925539
185,"-73.56725453,45.75975883",0.564415858676462
186,"151.27449,-33.88998",0.8195337803868649
187,"32.58118793,0.31067586",0.48663945069386155
188,"101.4477,3.0412",0.662484701237595
189,"-123.04986139,49.22826439",0.6820520642446949
190,"-95.52729067,29.68436371",0.6408086784643664
191,"-0.1094,51.5141",0.5763340972284816
192,"69.1661,34.5331",0.630582276426456
193,"174.05733058,-35.27652333",0.5543511359221841
194,"7.0642,4.8164",0.5235852463706103
195,"-71.03488327,42.37592487",0.375603855501811
196,"-0.08751512,51.50819489",0.5243795001100967
197,"-88.0003955,41.6650221",0.4074217494521361
198,"4.8982,52.3769",0.5830217357271905
199,"21.008333,52.232222",0.4265106141053973
200,"-81.8571,26.6318",0.5801111764870501
201,"32.5811,0.3136",0.44241203406788554
202,"18.40874081,-33.90751277",0.6072149159402734
203,"21.008333,52.232222",0.3074744860618568
204,"-2.185,52.257",0.7639486496043645
