,long,score,lat,n
0,106.8233,0.0,-6.1803,10
1,-3.66283066,0.0,40.427416,10
2,124.6264284,0.3125,8.4938129,10
3,149.08073073,0.0,-35.25808344,10
4,106.8233,0.2575757575757576,-6.1803,10
5,-74.0064,0.13636363636363635,40.7142,10
6,-4.309626,0.6,55.852472,10
7,-86.0113,0.225,40.0456,10
8,-71.38172809,0.28,42.56854103,10
9,31.0981,-0.5,29.0707,10
10,28.06045532,0.0,-26.21659308,10
11,-0.77615991,-0.125,53.39364019,10
12,-122.46654,0.35000000000000003,37.76271,10
13,21.008333,0.13636363636363635,52.232222,10
14,-87.0715,0.0,20.636,10
15,121.02579495,0.0,14.42628217,10
16,-0.1094,-0.051851851851851864,51.5141,10
17,28.06045532,-0.023015873015873014,-26.21659308,10
18,-79.6179,0.0,37.0585,10
19,-122.53706,0.20454545454545453,47.22396,10
20,84.9151306,0.03492063492063492,26.6516991,10
21,-122.44631072,-0.0833333333333333,37.77420779,10
22,80.2751,0.275,13.0812,10
23,77.53499799,0.4333333333333333,13.16876069,10
24,-78.8494,0.06818181818181818,42.9047,10
25,-117.566,0.0,33.8753,10
26,-84.30329,-0.1125,33.77602,10
27,75.78625,0.6,26.16117,10
28,-86.78017022,0.16666666666666666,36.1528911,10
29,-114.057,0.45,51.045,10
30,-1.93048239,-0.3,53.60276332,10
31,-97.73549055,0.1,30.26585335,10
32,-73.56725453,-0.13888888888888887,45.75975883,10
33,55.27864708,0.2,25.1908321,10
34,103.856,0.0,1.29306,10
35,-96.8236771,0.1506060606060606,32.9616407,10
36,28.06045532,0.5,-26.21659308,10
37,3.36713205,0.21875,6.67233071,10
38,-0.50717134,0.0,51.50802876,10
39,77.597645,0.07142857142857142,12.971117,10
40,28.06045532,0.7,-26.21659308,10
41,27.8635755,0.3554450757575758,-32.9911514,10
42,-6.28034668,0.2,53.36853317,10
43,21.008333,0.0,52.232222,10
44,21.008333,0.0,52.232222,10
45,21.008333,0.0,52.232222,10
46,-121.922194,0.4900000000000001,36.553358,10
47,-119.15,0.06818181818181818,34.36,10
48,3.35806,-0.16666666666666666,6.50917,10
49,76.9317,0.0,8.5035,10
50,-95.50107944,-0.25,30.88122984,10
51,77.5711719,0.0,12.9916302,10
52,5.08273079,0.06818181818181818,51.56196435,10
53,28.063,-0.5,-26.13,10
54,144.994,-0.17916666666666667,-37.7999,10
55,11.25405836,0.0,43.77155989,10
56,-96.91081422,0.0,19.53511204,10
57,-82.28637,0.0,34.83012,10
58,72.84985834,-0.3333333333333333,19.21470421,10
59,151.20797,0.6,-33.86751,10
60,-73.56726563,0.0,45.63697547,10
61,-95.34642,-0.0625,29.7007,10
62,13.401251,-0.08333333333333333,52.518391,10
63,-117.89941859,-0.13888888888888887,33.74041089,10
64,-0.1094,0.4,51.5141,10
65,21.008333,0.5,52.232222,10
66,-73.56725453,0.025,45.75975883,10
67,-111.656944,0.5,34.286667,10
68,121.037,0.1431818181818182,14.6439,10
69,123.892006,0.2,10.311102,10
70,-74.00589108,-0.18181818181818185,40.71270142,10
71,51.44812963,0.0,25.35759909,10
72,28.06045532,0.3333333333333333,-26.21659308,10
73,-86.25640869,0.15340909090909088,33.52233643,10
74,-121.5705372,0.0,37.00748787,10
75,-6.24327711,0.2,53.36001999,10
76,77.05416667,0.5,28.6,10
77,-157.799,-0.390625,21.4092,10
78,-71.08179,-0.16666666666666666,42.33161,10
79,76.7807,0.022077922077922075,30.7229,10
80,77.00748,0.10714285714285714,20.70927,10
81,-76.85,0.0,38.83,10
82,-73.56725453,0.0,45.75975883,10
83,28.06045532,-0.4196428571428572,-26.21659308,10
84,-15.57763246,-0.625,27.75132372,10
85,55.35676909,0.15656565656565655,25.12200625,10
86,77.0110092,0.1875,20.7124805,10
87,82.1422,-0.3,22.1322,10
88,-87.62807695,0.0,41.89047737,10
89,77.77597,0.17575757575757578,28.73066,10
90,7.4833,0.0,9.0667,10
91,-0.77615991,-0.125,53.39364019,10
92,-58.51247393,0.0,-34.84345653,10
93,9.08715,0.0,45.81072,10
94,-3.18555556,0.4,55.95055556,10
95,-121.89392,0.25,37.34977,10
96,55.35676909,0.15656565656565655,25.12200625,10
97,-0.1094,0.2071428571428572,51.5141,10
98,147.733,-0.01666666666666668,-8.88333,10
99,78.47424,0.03409090909090909,17.40032,10
100,74.797,-0.2,34.0839,10
101,-5.97117885,0.11666666666666665,54.59211873,10
102,-4.629734,0.2,54.08989,10
103,-73.56725453,0.16666666666666666,45.75975883,10
104,150.31199096,-0.007161458333333333,-33.73157452,10
105,-118.378,-0.6,34.1722,10
106,77.04783172,0.0,28.59672186,10
107,28.1049,0.1,-25.9956,10
108,-2.618984,0.08333333333333333,51.677564,10
109,-79.3872,0.5,43.648,10
110,7.0642,0.06818181818181818,4.8164,10
111,121.03634781,0.65,14.63927286,10
112,-1.9679,0.4,51.01061,10
113,-0.14367274,0.10833333333333334,51.55141874,10
114,12.49158049,-0.031018518518518525,41.89114343,10
115,144.95937,-0.1376488095238095,-37.73214,10
116,77,0.26666666666666666,21,10
117,72.97936571,0.4,33.70262714,10
118,28.12612343,0.5,-25.74589157,10
119,80.10546,0.0625,22.42904,10
120,88.3699,0.13636363636363635,22.5697,10
121,110.19135284,0.1431818181818182,-7.75022125,10
122,123.01666944,0.625,11.33333056,10
123,-3.17015648,0.12348484848484845,51.45483592,10
124,-74.5,0.0,40,10
125,81.3,0.0,29.05,10
126,88.3699,0.13636363636363635,22.5697,10
127,6.94275883,0.08785714285714286,43.52323886,10
128,72.90206344,0.06818181818181818,19.09025443,10
129,153.03196,0.0,-27.40058,10
130,150.87154574,0.1340909090909091,-34.52903657,10
131,153.1535442,0.0,-27.07071912,10
132,81,0.3583333333333333,7,10
133,-2.24,0.13636363636363635,57.11,10
134,8,-0.15,9,10
135,5.17509668,0.35,52.10736014,10
136,0.88291,-0.225,51.30974,10
137,-0.555,0.25,51.607,10
138,3.9167,-0.025,7.3964,10
139,115.26900842,-0.125,-8.51769721,10
140,-66.09821967,0.246875,45.29564163,10
141,-2.2463,0.0,53.4793,10
142,-73.47935661,0.2033333333333333,45.6677507,10
143,77.2089,0.19318181818181812,28.6139,10
144,-4.259,0.17666666666666667,55.858,10
145,1.2977,0.0,52.6292,10
146,18.0698028,0.375,59.3302876,10
147,-0.13355317,0.5,51.49594393,10
148,98.9817,0.03333333333333333,18.7903,10
149,75.8762841,0.1287012987012987,26.9980811,10
150,10.28817,0.3757575757575758,47.01114,10
151,77.597645,0.07142857142857142,12.971117,10
152,28.2833,0.0,-15.4167,10
153,-2.38993406,0.0,53.76878558,10
154,54.69468172,0.13636363636363635,24.57290703,10
155,4.66666667,1.0,52,10
156,-79.7164011,0.17575757575757572,43.7742911,10
157,-2.1405432,0.018181818181818167,53.4038761,10
158,88.43499,0.5,22.44144,10
159,-0.13608912,0.0,51.50413561,10
160,-1.46989346,-0.3888888888888889,52.91765398,10
161,-1.57216072,0.2159090909090909,53.77782085,10
162,28.30494883,-0.013888888888888923,-25.82050342,10
163,-2.13333,0.0,52.5833,10
164,-0.1094,0.1361111111111111,51.5141,10
165,106.70066868,0.03333333333333333,10.7799731,10
166,3.39065998,-0.025,6.45136216,10
167,55.200608,-0.175,25.118107,10
168,73.7971,0.925,19.994,10
169,55.2741,0.4424242424242424,25.1994,10
170,0.75,0.0,51.25,10
171,81.3,0.0,29.05,10
172,-0.13608912,0.10833333333333334,51.50413561,10
173,-1.96759212,0.3435185185185185,51.7170811,10
174,-0.333333,0.0,51.75,10
175,-0.15277778,0.1,50.82777778,10
176,-0.13983965,0.5,51.50931401,10
177,72.82476956,0.0,19.43144834,10
178,3.39041948,0.0,6.45593388,10
179,-2.48333,0.0,53.25,10
180,6.55694,0.0,9.61389,10
181,-73.56725453,-0.30000000000000004,45.75975883,10
