,long,score,lat,n
0,-0.14367274,0.10833333333333334,51.55141874,10
1,-0.13608912,0.2333333333333333,51.50413561,10
2,-0.01704578,0.0,51.46287853,10
3,-0.12450144,0.0,51.50013926,10
4,-73.56725453,0.2,45.75975883,10
5,-2.18091488,0.0,53.00778835,10
6,-157.80702533,1.0,21.43133012,10
7,-73.56725453,0.06666666666666668,45.75975883,10
8,28.06045532,0.0,-26.21659308,10
9,-73.56725453,-0.05,45.75975883,10
10,146.8157,-0.5625,-19.2601,10
11,77,0.16666666666666666,21,10
12,-0.1094,0.0,51.5141,10
13,4.63591226,0.0,52.38137625,10
14,-0.1094,-0.2,51.5141,10
15,-0.1094,0.0,51.5141,10
16,-6.24327711,0.0,53.36001999,10
17,-73.56725453,0.2272727272727273,45.75975883,10
18,-0.60815087,0.5,51.71328854,10
19,-4.629734,0.2,54.08989,10
20,-122.483092,0.1952380952380952,37.76893,10
21,-73.8309,0.13636363636363635,40.7,10
22,-3.68333,0.0,40.4,10
23,-0.60815087,0.5,51.71328854,10
24,21.008333,0.1409090909090909,52.232222,10
25,72.8764,0.5,19.0627,10
26,55.2311766,0.1,25.04697944,10
27,-73.56725453,0.3666666666666667,45.75975883,10
28,145.04402,0.5,-37.88996,10
29,101.72115592,0.0,3.12746503,10
30,100.9309913,0.0,12.9366998,10
31,-73.56725453,-0.1555555555555556,45.75975883,10
32,7.0642,0.22424242424242424,4.8164,10
33,-84.3889,0.3029166666666667,33.7566,10
34,-77.0353,0.6,-12.0611,10
35,-1.89943716,0.1,52.48416375,10
36,4.63591226,0.0,52.38137625,10
37,8,-0.075,9,10
38,3.39583,0.3665838068181818,6.45306,10
39,31.3,0.0,-29.3333,10
40,88.61397,-0.2,27.33153,10
41,-3.25641,0.0,51.52988,10
42,40.01666667,0.03333333333333333,-3.35,10
43,-5.9301,0.0,54.5971,10
44,72.96865,0.6166666666666667,19.17419,10
45,5.225023,0.0,7.62539133,10
46,28.06045532,0.10875,-26.21659308,10
47,72.8764,0.29000000000000004,19.0627,10
48,-84.3889,0.3029166666666667,33.7566,10
49,74.7726405,0.0,34.0783978,10
50,-1.8582023,0.45,53.8218927,10
51,-73.56725453,0.125,45.75975883,10
52,138.6,0.0,-34.9288,10
53,-0.77622028,-0.125,53.39361265,10
54,4.8982,0.0,52.3769,10
55,119.4220311,0.0,-5.1325567,10
56,77.33029604,0.4,28.58642477,10
57,115.1478231,0.08106060606060607,-8.64757458,10
58,77.07954168,0.05333333333333334,28.63988449,10
59,-80.98192,0.21166666666666667,43.37014,10
60,11.2554018,0.35714285714285715,43.7677104,10
61,121.05118284,-0.15,14.55326502,10
62,-0.41109552,0.0,51.48836349,10
63,4.892222,0.08333333333333333,52.373056,10
64,-0.13355317,-0.16666666666666666,51.49594393,10
65,-0.60815087,0.55,51.71328854,10
66,24,0.2,-29,10
67,-0.60815087,0.5,51.71328854,10
68,7.4833,0.2,9.0667,10
69,79.6012,0.0,17.9757,10
70,77.08714126,0.0,28.5289133,10
71,-3.68333,0.0,40.4,10
72,-0.15277778,0.0,50.82777778,10
73,-0.13608912,0.10833333333333334,51.50413561,10
74,3.3858099,0.3078125,6.6343098,10
75,-73.56725453,0.3333333333333333,45.75975883,10
76,-117.89928658,-0.08888888888888889,33.74058796,10
77,-7.91885142,0.5,31.13570968,10
78,-73.56725453,0.4068181818181818,45.75975883,10
79,72.82,-0.2833333333333333,18.96,10
80,85.30115236,0.375,27.72156454,10
81,-6.28034668,0.3380952380952381,53.36853317,10
82,75.8655,0.0,22.7253,10
83,-121.5705372,0.0,37.00748787,10
84,47.9783,0.0,29.3697,10
85,-0.77621642,-0.125,53.39363037,10
86,33.55,0.16666666666666666,1.03333,10
87,-118.268892,0.06527777777777778,34.094365,10
88,27.8635755,0.4,-32.9911514,10
89,119.4220311,0.0,-5.1325567,10
90,-74.1924,0.05,40.8073,10
91,21.008333,0.3,52.232222,10
92,-117.1585,0.11868686868686865,32.7155,10
93,18.8670431,0.13,-33.9644859,10
94,103.8509491,0.0,1.2800945,10
95,-2.45250463,0.0,50.61142617,10
96,-1.57216072,0.1787878787878788,53.77782085,10
97,-74.1924,0.0,40.8073,10
98,85.35332766,0.2,27.69617741,10
99,-97.73549055,0.0,30.26585335,10
100,-79.3872,0.15833333333333335,43.648,10
101,144.10964012,0.05357142857142857,-37.27348934,10
102,5.7847,0.11428571428571427,5.5561,10
103,-0.0880271,0.0,51.3652378,10
104,130.3833,0.075,33.5817,10
105,-74.0323,-0.2318181818181818,40.7429,10
106,-73.692001,0.0,40.6819,10
107,4.39069662,0.4,8.08700787,10
108,-79.7164011,0.043181818181818175,43.7742911,10
109,77.219672,0.3,28.631747,10
110,-84.3197,0.0,46.5215,10
111,-84.3889,0.3545454545454545,33.7566,10
112,-0.1094,0.525,51.5141,10
113,-73.56726563,0.25,45.63697547,10
114,133.68232727,0.0,-32.12074612,10
115,-73.56725453,0.03333333333333333,45.75975883,10
116,13.401251,0.0,52.518391,10
117,85.14667991,0.0,25.61644843,10
118,-0.09428155,0.0,51.48399866,10
119,-0.1804971,0.5,51.585467,10
120,-0.41666667,0.1431818181818182,51.25,10
121,135.8404541,0.0,-34.70379994,10
122,-73.73022,0.3,45.43897,10
123,48.0286,0.0,29.3328,10
124,-5.87979141,-0.016666666666666663,54.61389666,10
125,-73.692001,0.0,40.6819,10
126,123.88331297,0.16796536796536796,10.3150711,10
127,-0.1094,0.13749999999999998,51.5141,10
128,-0.1094,-0.1,51.5141,10
129,55.3651075,-0.30000000000000004,25.3057456,10
130,4.89778,0.85,52.37417,10
131,151.18088733,0.0,-33.89593458,10
