,coordinates,score
685,"-66.5,18.25",0.5
686,"-118.493928,34.197776",0.16666666666666666
687,"-3.23333,50.9833",-0.06035714285714287
688,"-73.97775,40.759235",0.0
689,"-73.978507,40.751378",-0.0625
690,"-84.4809,34.088",0.5
691,"-73.977182,40.780751",-0.0625
692,"-73.8531,40.7493",0.0
693,"-73.56725453,45.75975883",0.20727272727272728
694,"-77.05896378,38.93831543",0.0
695,"-73.977182,40.780751",-0.0625
696,"-73.977182,40.780751",-0.125
697,"-73.56725453,45.75975883",0.0
698,"-73.977182,40.780751",0.0
699,"-2.24282026,53.04603783",0.0
700,"-78.5092769,-0.1373383",0.0
701,"-123.0960236,44.0525818",0.15
702,"-121.4947,38.577",0.0625
703,"-73.977182,40.780751",-0.125
704,"-71.2368228,42.3822206",-0.09722222222222222
705,"-118.2445,34.0564",0.06904761904761908
706,"-73.977182,40.780751",-0.0625
707,"-73.977182,40.780751",-0.125
708,"-73.97955,40.754302",-0.125
709,"-73.977182,40.780751",-0.0625
710,"-0.07939436,51.47496745",0.06571428571428573
711,"-0.77619545,53.39362396",0.0
712,"-77.0048,38.7293",0.15535714285714286
713,"-73.977182,40.780751",-0.125
714,"-76.2067,43.1033",-0.025568181818181827
715,"-73.9758,40.749435",-0.125
716,"-74.0064,40.7142",0.21166666666666667
717,"-79.3872,43.648",0.3333333333333333
718,"-73.977182,40.780751",-0.125
719,"-118.454359,34.193978",0.0
720,"-0.54092646,52.39173352",0.0
721,"-73.977182,40.780751",-0.0625
722,"-73.97609,40.755345",-0.0625
723,"-0.99718291,50.91651665",0.2
724,"-80.11623153,26.08739253",0.5425925925925926
725,"-117.750158,34.057766",0.17
726,"-73.97785,40.760915",-0.0625
727,"-73.977182,40.780751",-0.125
728,"8.72309,48.55206",0.25
729,"-73.977182,40.780751",0.0
730,"-73.992171,40.751757",0.0
731,"-74.8261,40.0144",-0.16619318181818182
732,"-0.80964,53.0742",-0.012500000000000013
733,"-73.977182,40.780751",-0.125
734,"-73.986467,40.748998",-0.0625
735,"-115.96711326,36.1780363",-0.2
736,"-73.977182,40.780751",-0.125
737,"-87.4804,41.5957",0.5
738,"-1.26877797,52.89626936",-0.025
739,"-73.977182,40.780751",-0.125
740,"-81.3775,28.5421",0.18235930735930736
741,"-123.1204,49.2819",0.3066666666666667
742,"-73.97516,40.751656",-0.125
743,"-97.73549055,30.26585335",0.125
744,"-73.94893,40.769334",-0.0625
745,"-84.2199,33.8531",-0.03333333333333334
746,"16.41560835,48.1739745",0.25
747,"-0.78666828,52.04794726",0.0
748,"-73.9789,40.752354",-0.125
749,"-73.978534,40.762808",-0.125
750,"-73.57734288,45.48011055",0.32
751,"-77.5817439,35.2640291",0.0
752,"-94.89185495,29.23119702",-0.2916666666666667
753,"-95.3640227,29.75379157",0.20000000000000004
754,"-73.97223,40.758611",0.0
755,"-97.08986109,33.20392337",0.30000000000000004
756,"-118.59381342,34.24812565",0.02023809523809524
757,"-94.73992,38.96145",0.0
758,"3.42694977,6.45390955",0.225
759,"-117.35079711,33.21544535",0.14375
760,"-73.982728,40.766429",0.0
761,"-122.28333333,37.75",0.8
762,"-73.977182,40.780751",-0.0625
763,"-90.070864,29.948479",0.2681818181818182
764,"-81.37223884,28.66513895",0.06041666666666665
765,"-3.60824,50.52893",0.2
766,"-73.977182,40.780751",-0.125
767,"-87.4804,41.5957",0.0
768,"-73.977182,40.780751",0.0
769,"-100,40",0.0
770,"-73.977182,40.780751",0.0
771,"-73.977182,40.780751",-0.125
772,"-122.04978041,36.97470854",0.0
773,"-0.46369,52.13921",0.2
774,"-87.66695023,41.85147026",0.0
775,"-74.008154,40.706925",0.0
776,"-76.9018707,40.2425194",0.239
777,"-1.95596092,53.81408428",0.0
778,"-76.7609,39.3474",0.0
779,"-4.5,54.25",0.08295454545454546
780,"151.21416016,-33.81345207",0.0
781,"-87.632496,41.883222",0.0
782,"-122.6057,49.2168",-0.08522727272727272
783,"-73.715016,40.75945",-0.125
784,"-77.20921,38.7409",1.0
785,"0.7138,51.5379",0.2041666666666667
786,"26.2233,-29.1182",0.4
787,"-78.6349,35.7781",0.05000000000000001
788,"-8.46940985,51.90152738",-0.08035714285714285
789,"-84.21854,33.97799",-0.4
790,"-84.3883717,33.755711",0.0
791,"-74.1849,40.7352",0.6
792,"-118.30848,34.058911",-0.125
793,"-0.13608912,51.50413561",0.10833333333333334
794,"-74.004495,40.658825",-0.125
795,"-73.977182,40.780751",-0.0625
796,"138.61068981,-34.81849956",0.0
797,"-73.56725453,45.75975883",-0.25
798,"-73.56726563,45.63697547",0.13636363636363635
799,"-118.2445,34.0564",0.3444444444444445
800,"-118.298662,33.786594",-0.0625
801,"-84.3889,33.7566",0.0
802,"126.98244019,37.54274326",0.16893939393939394
803,"3.53114158,6.44238183",0.0
804,"-111.819,40.3842",0.3743434343434343
805,"-117.8681,34.136",0.0175
806,"-118.2829,34.026448",0.0
807,"-73.977182,40.780751",-0.125
808,"-81.54231101,41.09645175",0.29642857142857143
809,"139.64975953,35.44578915",0.275
810,"14.2454,40.8528",0.0
811,"-122.2721,37.8029",0.125
812,"-87.80295,41.88567",-0.4
813,"-118.276,33.962714",-0.0625
814,"144.9661,-37.8156",0.18333333333333326
815,"145.40105,-36.38131",-0.03125
816,"-73.977182,40.780751",-0.125
817,"-87.62344,41.82395",0.5
818,"-73.95,40.65",0.11212121212121212
819,"21.008333,52.232222",0.0
820,"-80.30361111,37.79388889",0.0
821,"5.14438914,52.08865356",0.0
822,"147.97911,-29.42805",0.732421875
823,"-118.25193,34.042912",-0.125
824,"-86.1474756,40.042502",0.0
825,"-84.22811,39.42686",0.19375
826,"-6.10286292,53.18157813",0.22083333333333333
827,"-73.8309,40.7",0.13636363636363635
828,"-118.24845,33.948315",-0.0625
829,"-80.1418,26.1358",0.19166666666666665
830,"-84.36471356,33.72965603",0.25
831,"-78.98134655,35.91339111",0.0
832,"-6.28452,53.37261",0.2452380952380953
833,"-74.0064,40.7142",0.10984848484848483
834,"-0.13608912,51.50413561",0.3787878787878787
835,"-86.71619916,36.04336548",0.4
836,"-79.4844532,44.05613506",0.0
837,"-74.2317009,42.78910221",0.3333333333333333
838,"-82.30566,34.90285",0.0
839,"-73.977182,40.780751",-0.0625
840,"-100,40",0.03333333333333333
841,"-1.95596301,53.8140811",0.0
842,"-73.56726563,45.63697547",-0.275
843,"-82.7643,27.9736",0.3666666666666667
844,"-73.977182,40.780751",-0.0625
845,"-118.24255,34.044662",-0.125
846,"-73.977182,40.780751",-0.0625
847,"7.0642,4.8164",0.3
848,"-84.3889,33.7566",0.8
849,"-105.95499857,35.66027832",0.21212121212121213
850,"-76.6512,40.2784",0.0
851,"-73.56725453,45.75975883",-0.25
852,"31.21412049,30.01962914",0.0
853,"16.41560835,48.1739745",0.0
854,"-113.5016,53.5415",0.05
855,"16.41560835,48.1739745",0.0
856,"-1.95596198,53.81408263",0.0
857,"-73.47935661,45.6677507",0.0
858,"-73.5558,45.5188",-0.2916666666666667
859,"-87.67134,41.8957",0.07809523809523809
860,"-122.82934,49.28242",0.35
861,"-73.977182,40.780751",-0.0625
862,"-107.5,43",0.5
863,"-83.023889,42.492",0.125
864,"3.30059499,6.64283931",0.0
865,"23.656,-2.88",-0.25
866,"-73.977182,40.780751",0.0
867,"-80.28091469,25.97734614",0.0
868,"-77.4371,37.5373",0.0
869,"-79.33710916,43.66812671",0.4
870,"-118.2445,34.0564",0.7
871,"-82.9996,39.9624",-0.041666666666666664
872,"120.9808,14.5896",0.0
873,"-3,40",0.0
874,"151.20797,-33.86751",0.0
875,"9.6667,45.7",0.0
876,"-80.435,25.63222222",0.0
877,"-72.51378248,40.89490628",0.2869318181818182
878,"-86.79384613,33.51213074",0.43333333333333335
879,"-123.121,49.2842",0.2375
880,"-96.7977,32.7774",0.7
881,"-80.84333333,35.22694444",0.0
882,"151.18498,-33.90009",0.0
883,"-74.01035748,40.70428155",0.09107142857142858
884,"88.4154,22.584",0.0
885,"-74.0064,40.7142",-0.5
886,"126.98244019,37.54274326",0.035
887,"-74.0647,40.7114",0.13636363636363635
888,"-118.26119239,33.86423109",0.0
889,"-63.12128563,18.0415468",0.6
890,"-122.28333333,37.75",-0.1009259259259259
891,"-119.292367,36.330125",0.1361111111111111
892,"-123.0432827,49.2598094",0.24285714285714285
893,"-117.566,33.8753",0.8
894,"100.494,13.7522",0.7
895,"-74.09401,40.58453",0.4
896,"-73.95666837,40.77091422",0.0
897,"-2.9525,42.44194444",0.2083333333333333
898,"-119.58416,49.85902",0.4
899,"7.4833,9.0667",0.0
900,"-119.7036555,34.422583",0.0
901,"-105.51916667,40.37277778",0.13636363636363635
902,"-77.5389,38.9819",-0.2
903,"11.1,43.8833",0.1875
904,"-73.56725453,45.75975883",0.0
905,"-0.33948975,51.74951371",-0.32222222222222224
906,"-0.50248222,51.36871946",0.125
907,"-73.95013,40.80991",0.1125
908,"-80.0537499,26.69776",0.16416666666666666
909,"-117.566,33.8753",0.0
910,"3.39583,6.45306",0.0
911,"-79.7164011,43.7742911",0.0
912,"11.1,43.8833",0.1875
913,"-79.33710916,43.66812671",0.0
914,"7.4833,9.0667",0.0
915,"2.17171,41.39232",0.04545454545454545
916,"-73.9620931,40.8012791",0.5
917,"-77.0481006,38.9392083",0.0
918,"0.20171161,51.2972973",-0.1351851851851852
919,"100.65507813,13.86200131",-0.2
920,"144.9899,-37.8495",0.0
921,"-82.9996,39.9624",0.4534090909090909
922,"-84.4854,42.7355",0.2130681818181818
923,"103.856,1.29306",0.5
924,"3.39583,6.45306",0.0
925,"-84.74093055,9.96999359",0.26785714285714285
926,"-117.1585,32.7155",0.0
927,"-107.5,43",0.5
928,"-100,40",0.0
929,"121.03634781,14.63927286",0.0
930,"0.1736,51.5931",0.0
931,"-73.56725453,45.75975883",0.0
932,"2.3492,48.8573",0.0
933,"-71.519,42.1458",0.19166666666666665
934,"-86.15355005,39.15989195",0.14
935,"-94.57928906,39.03964333",0.0
936,"-76.8,17.9833",0.4
937,"-104.61762,50.44612",0.48
938,"-73.8858686,40.7495469",-0.14583333333333334
939,"3.39583,6.45306",0.0
940,"-73.97667,40.73185",0.2
941,"-87.3745,36.0715",0.26666666666666666
942,"-74.0064,40.7142",0.0909090909090909
943,"104.623,15.9014",0.0
944,"-79.33710916,43.66812671",-0.125
945,"-84.105,33.3455",0.0
946,"-106.67059097,35.24207351",0.018560606060606062
947,"-122.31273812,47.7790981",0.8000000000000002
948,"-7.25222,52.6542",0.05000000000000001
949,"-81.32806152,48.47593351",0.5
950,"-115.18171426,35.97025105",0.0
951,"-157.7864075,21.2769909",0.0
952,"11.1,43.8833",0.1875
953,"-73.19156389,40.768856",-0.14272727272727273
954,"-0.1094,51.5141",0.0
955,"7.4833,9.0667",0.0
956,"-100,40",0.0
957,"-74.3478,40.6502",-0.03125
958,"-96.7302371,43.5473579",0.375
959,"-80.75105196,43.11426686",0.7
960,"-73.5558,45.5188",-0.2916666666666667
961,"-87.632496,41.883222",0.0
962,"-47.0503,-22.8543",0.0
963,"-100.983,25.4333",0.1431818181818182
964,"-117.65101,34.0994",0.175
965,"-74.5,40",-0.08787878787878789
966,"-74.45466654,40.6424537",0.0
967,"-100.96419833,22.15311585",-0.4
968,"-112.07585667,33.41464945",0.0
969,"-89.9626,43.5333",0.25
970,"3.39583,6.45306",0.08
971,"-84.574614,34.1114872",0.31966666666666665
972,"-74.0190396,40.79030196",0.2416666666666667
973,"-118.43494,33.99655",0.5166666666666667
974,"-122.675,45.5236111",0.0
975,"-73.95666837,40.77091422",0.0
976,"-117.86996,33.59552",0.13636363636363635
977,"-118.77157932,34.26175962",0.16
978,"77.09499121,28.46167404",0.01428571428571429
979,"-95.23590165,38.96801263",0.05162337662337662
980,"121.0634112,14.5735403",0.18
981,"-74.0064,40.7142",-0.009090909090909113
982,"-117.86996,33.59552",0.4
983,"-80.1624,25.933",0.55
984,"116.10526,5.9336",0.13636363636363635
985,"-117.566,33.8753",0.8666666666666667
986,"122.07952242,6.91513725",0.21666666666666665
987,"-70.18376,42.05337",0.0
988,"-0.13608912,51.50413561",0.21428571428571427
989,"-75.1272,40.0769",0.2
990,"-81.3203456,28.2591232",0.0
991,"-84.73214724,9.95485588",0.0
992,"-122.30377622,47.44107676",0.0
993,"-76.2808,36.8522",0.75
994,"-87.9188,43.0373",0.31062500000000004
995,"-74.0064,40.7142",0.13636363636363635
996,"-117.8112,34.0008",0.2
997,"0.05173177,52.28036162",0.21666666666666667
998,"-88.2435,40.1142",-0.0375
999,"-97.8279,30.5214",0.0
1000,"-66.91487202,10.50502625",0.0
1001,"-119.292,34.2783",0.5676136363636364
1002,"-73.95,40.65",-0.004761904761904782
1003,"-80.165,25.69027778",0.775
1004,"-75.9725,36.8425",0.5225
1005,"-90.1978,38.6272",0.0
1006,"77.19102783,28.5974128",0.0
1007,"-122.459,47.2414",-0.09166666666666667
1008,"-111.85385136,34.91451741",0.5148148148148147
1009,"-118.1938,33.7692",0.0
1010,"-0.13608912,51.50413561",0.0
1011,"100.53056774,13.7326533",-0.013888888888888895
1012,"-117.15138863,33.50451301",0.20727272727272728
1013,"-118.1938,33.7692",0.0
1014,"144.994,-37.8001",0.35
1015,"-79.404,43.67",0.0
1016,"100.558384,13.71632",0.25
1017,"-73.8309,40.7",0.13636363636363635
1018,"-157.74971043,21.40368666",-0.078125
1019,"106.9833,-6.2646",0.0
1020,"131.502352,33.279151",-0.125
1021,"-87.6461792,41.90023277",0.17676767676767674
1022,"103.84589,1.27587",0.0
1023,"-70.98074626,42.59627431",0.013541666666666664
1024,"-76.8,17.9833",0.0
1025,"-73.94850254,40.809607",0.0
1026,"-79.7164011,43.7742911",0.0
1027,"-46.7527696,-23.58800235",0.0
1028,"-118.53181,34.17034",-0.07222222222222223
1029,"-95.35695187,29.74907163",-0.022656250000000003
1030,"98.4826,3.6008",0.25
1031,"73.8567,18.5203",-0.3072916666666667
1032,"-122.419,37.7793",0.7749999999999999
1033,"-112.32528916,33.45337276",0.0
1034,"-97.8279,30.5214",0.0
1035,"144.97338,-37.76323",-0.0625
1036,"-118.4086799,34.04606856",0.0
1037,"88.47359598,22.58105875",0.075
1038,"-73.9676341,40.71481166",-0.13257575757575754
1039,"-96.63055429,32.90248273",0.26666666666666666
1040,"-73.56725453,45.75975883",-0.022727272727272724
1041,"-79.87794,47.82042",0.2083333333333333
1042,"-118.443236,34.151337",0.6
1043,"138.54103088,-35.11857466",0.06818181818181818
1044,"77.41994207,31.97429262",0.1
1045,"103.84354055,1.28415561",0.0
1046,"-86.90300849,36.12920924",0.146031746031746
1047,"-73.8309,40.7",0.13636363636363635
1048,"-75.1651,39.9527",0.0
1049,"-0.13608912,51.50413561",0.4757575757575758
1050,"-77.0367,38.8951",-0.1555555555555556
1051,"-115.36085,51.08961",0.0
1052,"-72.30456,42.96242",0.0
1053,"-79.40706,44.92729",0.21875
1054,"-75.23893,39.97021",0.016666666666666673
1055,"-122.2721,37.8029",0.09166666666666667
1056,"-64.87169,32.29795",0.0
1057,"0.89745373,51.88561263",0.0
1058,"77.19102783,28.5974128",0.08333333333333334
1059,"106.87819204,-6.1791951",0.0010101010101010073
1060,"-118.1558,34.1142",0.0
1061,"-99.1332,19.4326",0.375
1062,"80.2751,13.0812",-0.17777777777777778
1063,"121.03634781,14.63927286",-0.25
1064,"-117.566,33.8753",0.0
1065,"77.361908,28.6552296",0.0
1066,"-3.4664453,50.7422779",0.07708333333333334
1067,"73.03333282,26.21345523",0.7
1068,"-97.3332,32.7574",0.45
1069,"81.85,25.45",0.2232142857142857
1070,"121.0255,14.4762",-0.25
1071,"28.04426568,-26.17683528",0.7
1072,"-58.51909261,-34.85204083",0.0
1073,"74.797,34.0839",0.21818181818181812
1074,"8.5316,47.3846",0.2614583333333333
1075,"-122.862,42.332",0.2
1076,"0.52550292,51.6028586",0.0
1077,"-74.96731779,40.1981982",-0.033333333333333326
1078,"-79.7164011,43.7742911",0.0
1079,"8.72474,47.49745",0.4666666666666667
1080,"78.05733038,9.91383064",0.0
