,coordinates,score
256,"106.84570209,-6.15457658",0.11904761904761907
257,"86.73333333,26.53333333",0.0
258,"0.6233,41.6117",0.0
259,"4.5118,8.50655",0.0
260,"114.158,22.2826",0.0
261,"21.008333,52.232222",0.1
262,"-1.92381,54.54314",0.0
263,"73.2,22.3",0.04545454545454545
264,"28.11285744,-25.5098188",-0.30000000000000004
265,"-80.109346,26.1609172",0.70625
266,"-3,40",0.0
267,"74.53125,17.9787331",0.11363636363636365
268,"-1.1934026,54.47107",0.1
269,"72.82814,18.99816",0.05166666666666665
270,"31,30.02",0.0
271,"77.219672,28.631747",0.5
272,"-80.1405032,25.8148808",0.5
273,"-95.34642,29.7007",-0.0625
274,"77.219672,28.631747",0.0
275,"-82.74110287,37.6470972",0.0
276,"2.1683,41.3894",0.0
277,"2.17705982,41.38273789",0.0
278,"106.8284905,-6.36695106",0.10208333333333333
279,"-2.38274106,51.35871025",-0.06805555555555556
280,"24.73134,-26.95486",0.55
281,"6.62783843,46.50088924",0.2272727272727273
282,"-80.14066628,25.77941209",0.5625
283,"-0.95917595,51.49967273",0.15656565656565655
284,"139.71111111,35.73",0.027500000000000024
285,"100.55001946,7.16546104",0.5
286,"72.99809,19.1749699",0.25
287,"2.1683,41.3894",0.0
288,"77,21",0.425
289,"-2.4909585,53.2582561",-0.03083333333333333
290,"108.23476025,-2.87154701",0.0
291,"-73.56726563,45.63697547",0.125
292,"2.2658,41.542",0.5
293,"-63.52674116,44.65668281",0.0
294,"-81.32806152,48.47593351",-0.06717171717171717
295,"-73.93871112,40.84588404",0.016666666666666666
296,"-0.12584695,51.50317384",-0.16666666666666666
297,"-0.12450144,51.50013926",0.5
298,"-81.26509905,28.64594725",0.10714285714285714
299,"100.33783085,5.41684469",0.0
300,"-90.5269,14.6211",0.0
301,"1.10977449,52.81568217",-0.15000000000000002
302,"-87.632496,41.883222",0.05
303,"-7.5,54.522",0.4
304,"121.0562,14.5127",0.3333333333333333
305,"-0.2,5.55",0.11607142857142858
306,"0.15656719,51.46683571",-0.0390625
307,"88.3699,22.5697",-0.16666666666666669
308,"-61.5224,10.6568",0.2272727272727273
309,"27.834954,-25.482354",-0.0625
310,"-2.547603,51.189632",0.2787878787878788
311,"103.85085762,1.3150628",0.3
312,"0.27485265,51.47618035",0.325
313,"-74.0007613,40.7207559",0.16666666666666666
314,"21.008333,52.232222",0.0
315,"-0.41068,54.27784",-0.5
316,"-73.56725453,45.75975883",-0.0851851851851852
317,"-72.53163,41.76864",0.12
318,"3.335813,6.4793114",0.09285714285714286
319,"-77.0367,38.8951",0.125
320,"-71.0565,42.3577",-0.03616071428571428
321,"27.7667,-26.1",1.0
322,"-79.3872,43.648",0.5
323,"21.008333,52.232222",0.4
324,"-75.04517361,40.17150685",0.0
325,"12,43",0.0
326,"-111.07427917,45.67070719",0.5
327,"101.59541598,3.10488853",0.0
328,"0.483333,50.85",-0.2916666666666667
329,"-3,40",0.22424242424242424
330,"28.2034435,-25.7511844",0.21666666666666667
331,"-118.18884,33.97977",0.175
332,"-122.026252,36.97205",0.0
333,"79.16142482,29.53758716",0.525
334,"80.78,6.957",0.23
335,"78.5040748,17.436821",0.4033333333333333
336,"-78.8490057,35.72491442",0.0
337,"103.84139627,1.29459149",0.3390909090909091
338,"28.0421,-26.2047",0.0
339,"118.83333,1.11667",0.0
340,"100.33783085,5.41684469",0.0
341,"120.9808,14.5896",0.3181818181818182
342,"16.41560835,48.1739745",0.2
343,"-75.4679808,38.2337024",0.06818181818181818
344,"-147.81145176,64.85570013",0.4
345,"21.008333,52.232222",0.13636363636363635
346,"-86.8098217,36.06294629",0.1
347,"-79.3872,43.648",0.31186868686868685
348,"27.834954,-25.482354",-0.0625
349,"-74.0007613,40.7207559",0.13636363636363635
350,"-74.1924,40.8073",-0.04583333333333334
351,"-76.614,39.2944",0.0
352,"101.59347296,3.06143181",-0.2
353,"-9.1394,38.7261",0.1
354,"13.401251,52.518391",0.5
355,"-1.5443416,53.7764473",0.5
356,"-93.75176,16.09081",1.0
357,"-70.87203143,42.86691075",0.0
358,"21.008333,52.232222",0.25
359,"-87.9706,41.5083",0.13636363636363635
360,"-76.6188138,39.4106905",0.4833333333333334
361,"-117.875,33.5936",0.0
362,"75.9975028,34.0933798",0.0
363,"-0.1471846,51.5991354",0.344140625
364,"-2.9983,51.5877",-0.15
365,"-2.14944444,53.40833333",0.07291666666666666
366,"-118.46928792,33.98032929",0.024999999999999984
367,"-80.96635,34.01923",0.016666666666666646
368,"85.1167,25.6",0.125
369,"103.80016085,1.45045205",0.4572727272727273
370,"21.008333,52.232222",0.0
371,"9.1897,45.4643",0.0625
372,"-78.642182,35.779306",-0.25
373,"-99.7692,32.5447",-0.15625
374,"-73.78014354,40.91290283",0.0
375,"-95.41946,29.74117",-0.08125
376,"-73.78013324,40.91290283",0.35000000000000003
377,"-90.18544844,38.64140858",0.5833333333333334
378,"-76.614,39.2944",0.15
379,"-1.31749594,50.95460938",0.425
380,"27.8582,-26.4662",0.0
381,"-95.60732,29.86708",0.0
382,"-87.36323169,39.49349556",0.08
383,"77.577453,34.152955",0.11363636363636365
384,"51.44812963,25.35759909",0.0
385,"145.233,-37.9",0.0
386,"103.87558,1.35751",0.44642857142857145
387,"51.212767,25.269535",0.0
388,"-74.0064,40.7142",-0.08333333333333333
389,"-117.5655,33.8752",0.10000000000000002
390,"18.5131902,-33.80789255",0.1816666666666667
391,"-104.98360001,39.7391",-0.01893939393939394
392,"-81,34",-0.35
393,"-112.0372696,46.5915909",0.375
394,"-73.56725453,45.75975883",0.03409090909090909
395,"-117.55943,33.87335",0.1465909090909091
396,"-1.139467,51.569826",0.0625
397,"-1.139496,51.569852",0.15266666666666667
398,"-3.68538,40.46263",0.0
399,"-116.208663,43.632116",0.5
400,"-2.29302316,54.14435601",0.05
401,"-74.0007613,40.7207559",0.0984848484848485
402,"11.9692233,57.7065735",0.5
403,"-74.81300191,10.92354396",0.425
404,"-73.539006,41.056747",0.6
405,"-122.7598125,49.2468639",-0.375
406,"-73.97212744,40.71356548",-0.5
407,"-0.27357987,39.27136474",0.04583333333333334
408,"2.79254,41.97275",0.0
409,"-74.1760946,40.6942269",0.1825284090909091
410,"-122.4194155,37.7749295",0.05000000000000002
411,"-117.25990176,32.93156314",0.0
412,"-81.32806152,48.47593351",0.16666666666666669
413,"-73.56725453,45.75975883",0.027272727272727268
414,"73.91316675,18.45594558",0.09404761904761903
415,"-100,40",0.0
416,"-3.37940167,51.74686333",0.3583333333333334
417,"77.30809,23.268888",0.2333333333333333
418,"-0.12739688,51.49933278",0.0
419,"-0.26652222,51.46468611",0.1
420,"84.98904,24.69624",0.0
421,"80.2751,13.0812",0.16666666666666666
422,"-115.149,36.1675",0.0
423,"85.3663318,27.69227062",0.15
424,"-115.149,36.1675",0.0
425,"125.17985745,6.11834187",0.5
426,"-4.309626,55.852472",0.6
427,"-77.03649486,38.89769958",0.325
428,"18.40874081,-33.90751277",-0.1
429,"-114.06782627,51.05601187",0.0
430,"73.1667,33.7",-0.0625
431,"72.84721356,19.22630656",0.0
432,"-97.08350729,33.06526928",0.14583333333333334
433,"78.57314908,13.36229505",0.0
434,"55.55889643,25.54491273",0.0
435,"-73.56725453,45.75975883",0.0
436,"71.8114,34.9508",-0.475
437,"14.1425,46.63555556",0.3266666666666666
438,"-89.9985,32.2803",0.0
439,"-1.139496,51.569852",0.25
440,"-3.37940167,51.74686333",0.3583333333333334
441,"-2.22442537,49.19860304",0.56875
442,"-1.139467,51.569826",0.15266666666666667
443,"5.930406,6.634183",0.625
444,"-2.88305159,53.22698599",0.2272727272727273
445,"-75.69717,45.41212",0.0
446,"-91.29578418,41.78773521",-0.05681818181818182
447,"-90.04757161,29.96409626",0.029166666666666674
448,"76.6528,12.3074",0.6000000000000001
449,"7.27055163,9.00446735",0.25
450,"-88.01,42.2444",0.0
451,"-0.13608912,51.50413561",0.02777777777777778
452,"0.18223833,38.79475",0.1
453,"-75.19313335,39.95147155",0.0
454,"135.7584899,35.01716298",0.4
455,"-74.0007613,40.7207559",0.0984848484848485
456,"-2.11,57.1526",0.5
457,"-1.25,52.27",-0.1
458,"-1.2431574,51.5996914",0.54
459,"4.70898148,50.87555246",0.15298701298701298
460,"-80.26295,25.74924",0.3426346801346802
461,"-73.9745,40.68034",0.3840909090909091
462,"-73.56725453,45.75975883",0.13636363636363635
463,"-2.02318,48.65057",0.45
464,"-74.0007613,40.7207559",0.0984848484848485
465,"-100.983,25.4333",0.0
466,"-73.56725453,45.75975883",0.043939393939393945
467,"73.14889,22.37538",0.8
468,"-106.4691925,31.77604508",0.275
469,"-74.0064,40.7142",0.5
470,"-75.51604284,35.32680411",0.2625
471,"-77.0367,38.8951",0.2297619047619048
472,"-1.2431574,51.5996914",0.65
473,"-0.466667,52.4833",0.5181818181818182
474,"-73.047,40.8709",0.2556818181818182
475,"-79.2709729,43.813507",0.5
476,"-74.0064,40.7142",0.13636363636363635
477,"-117.91897395,33.81214278",0.5
478,"-75.4963,40.5989",0.03333333333333333
479,"-98.4825768,29.4431498",0.5
480,"85.1167,25.6",0.0
481,"-81.3775,28.5421",0.13333333333333333
482,"-117.89,33.8362",0.2742857142857143
483,"-73.56725453,45.75975883",0.06666666666666668
484,"-96.5537069,28.47208024",-0.25
485,"-74.63698727,40.32406952",0.0
486,"-88.2886,42.0394",0.0
487,"75.56418,31.33573",-0.225
488,"-0.1033,51.5441",-0.16666666666666666
489,"7.45147705,46.93971485",0.0
490,"72.8745727,19.10056332",0.0
491,"-76.81507387,35.82160973",0.20729166666666665
492,"-2.58333,51.45",0.0
493,"21.008333,52.232222",0.1
494,"4.3448,50.8271",0.0
495,"-118.77819987,34.0295003",0.25
496,"-80.46566,25.47623",1.0
497,"72.8764,19.0627",0.0
498,"-76.9110384,38.95970078",0.0
499,"2.17727515,41.38231496",0.04999999999999999
500,"-81.08797,32.076",0.06818181818181818
501,"143.733,-6.33333",0.0
502,"-117.8709226,33.61248335",-0.057142857142857086
503,"-87.54983197,41.74487928",0.35
504,"-98.28757727,29.22773179",0.125
505,"76.8486,30.6911",-0.05
506,"-92.29735575,34.73816619",-0.04416666666666667
507,"-79.372851,43.649027",0.0
508,"-1.93048239,53.60276332",0.0
509,"96.163764,16.811623",0.25
510,"-73.97551,40.6875",0.0
511,"48.1170555,29.1572572",0.0
512,"-74.0064,40.7142",0.2572727272727273
513,"-95.97779193,41.25588892",-0.16666666666666666
514,"-73.56725453,45.75975883",0.225
515,"-68.54943842,18.62681486",-0.054545454545454536
516,"-80.2683,26.6615",0.0
517,"-0.46369,52.13921",0.016666666666666646
518,"0.81552029,51.6301173",0.0
519,"24.96163116,60.23454602",0.0
520,"-90.070864,29.948479",0.13636363636363635
521,"-1.45972058,51.21501812",-0.08333333333333333
522,"90.37125278,23.813972",0.4111111111111112
523,"-71.11624539,42.37422552",0.0
524,"-73.98717222,40.71968333",0.0
525,"-72.4804787,41.82192579",0.0
526,"-85.17115017,35.0994709",0.0
527,"18.44573,-33.72737",-0.09375
528,"-0.1094,51.5141",0.325
529,"-3.45559689,55.90735163",0.0625
530,"-74.0064,40.7142",0.13636363636363635
531,"-157.95429111,21.38976671",0.205
532,"77,21",0.8
533,"-74.0064,40.7142",0.13636363636363635
534,"55.25059743,25.04388973",-0.05
535,"-74.0064,40.7142",0.4166666666666667
536,"-4.309626,55.852472",-0.5
537,"-0.1094,51.5141",0.2
538,"-118.44707836,34.15268247",0.0
539,"-73.994641,40.763744",0.4124999999999999
540,"88.60720009,27.31420944",-0.07500000000000001
541,"-83.7108,33.7933",0.32182539682539674
542,"-73.8564,40.8575",0.09375
543,"-83.0507,42.3368",0.21700680272108844
544,"72.84647942,19.2053718",0.0
545,"-96.6767,40.8115",0.0
546,"-98.48866,29.41633",0.0
547,"25.32877213,37.44737715",0.2462121212121212
548,"-80.1335,25.8138",0.0
549,"-73.95,40.65",-0.2010714285714285
550,"-118.03894064,33.97555113",0.245
551,"-115.33339763,36.15627805",0.2
552,"-76.88922958,39.23297119",0.4465909090909089
553,"-118.26438904,34.09755521",0.2333333333333333
554,"72.83907429,21.20690267",0.0
555,"-4.1424,50.3714",-0.06666666666666668
556,"-75.06462067,38.38167481",1.0
557,"35.4993,33.8892",0.0875
558,"-82.3854,34.8443",0.05333333333333334
559,"-76.9406504,38.9870947",0.0
560,"-122.923795,47.016591",0.0
561,"-92.29549974,34.75704514",0.4821428571428572
562,"-74.17033195,40.6901405",0.1875
563,"-84.41207975,33.78523703",0.3054545454545455
564,"85.4,26.1167",0.7
565,"3.9167,7.3964",-0.325
566,"74.3436,31.5497",-0.5
567,"-4.1424,50.3714",0.185
568,"67.01,24.86",0.0325
569,"-0.12739688,51.49933278",0.4833333333333333
570,"-87.54983197,41.74487928",0.35
571,"84.98904,24.69624",0.7
572,"40.8990756,-2.26737014",0.16249999999999998
573,"-79.43409204,43.73738704",0.9
574,"-118.1976915,34.05405405",0.025
575,"-73.419035,41.084218",0.0
576,"-77.6204,43.1557",0.221875
577,"73.08801,19.21825",0.0
578,"-119.4179324,36.778261",0.4000000000000001
579,"-121.2996826,37.9630508",0.25
580,"-84.2978,33.7714",-0.3
581,"77.597645,12.971117",0.65
582,"-73.56726563,45.63697547",-0.4
583,"76.7807,30.7229",0.013257575757575746
584,"-86.95833206,35.89740573",0.2413504464285714
585,"-3.22034866,51.57608148",0.0
586,"76.74368,30.68409",0.13181818181818186
587,"-79.32497326,43.69009565",0.14444444444444446
588,"-79.9975,40.4411",0.221875
589,"-73.8309,40.7",0.27878787878787875
590,"-71.1182,42.332",0.625
591,"-74.0064,40.7142",0.0909090909090909
592,"-104.8207,38.8301",0.25
593,"-77.28,38.83",0.34
594,"-73.56725453,45.75975883",0.0
595,"-0.13355317,51.49594393",-0.3
596,"4.3448,50.8271",0.0
597,"-117.84795111,34.1301121",0.375
598,"-96.8114882,33.0991442",0.46
599,"-97.7475,30.2677",0.3055555555555555
600,"-2.03572338,51.49425337",0.125
601,"120.9845,14.4483",-0.5
602,"77.18861905,28.64608167",0.3178571428571429
603,"-80.1335,25.8138",0.5635416666666667
604,"-79.3407,43.7166",-0.1
605,"73.08801,19.21825",0.0
606,"-6.2591,53.3476",0.0
607,"-123.31860155,42.4628065",-0.0851851851851852
608,"-120.58014032,35.12320151",0.05
609,"-122.311727,49.050846",0.21212121212121213
610,"-122.7598125,49.2468639",-0.375
611,"-75.1308,40.3098",0.2672727272727273
612,"-86.24296012,32.35214885",0.1875
613,"-117.5026364,33.7939852",0.0
614,"-117.57996469,33.41843931",0.35
615,"-73.28764363,40.68925892",0.478125
616,"-111.91005,33.44317",-0.2333333333333333
617,"-113.6885767,53.5276351",0.55
618,"-80.1335,25.8138",0.5635416666666667
619,"-80.69979832,28.36215172",0.390625
620,"80.1659784,13.0434906",0.11166666666666666
621,"-73.56725453,45.75975883",-0.022727272727272724
622,"-0.27828556,51.55581465",-0.4
623,"35.02628687,-1.40230221",0.0
624,"-81.0379,29.2073",0.0
625,"-0.77614722,53.39354791",-0.25
626,"72.9615685,22.5386148",0.06666666666666668
627,"1.01916667,33.68305556",0.5
628,"-101.97289218,50.25961398",-0.25625
629,"-122.6402,38.2331",0.2416666666666667
630,"-81.32806152,48.47593351",0.0
631,"-80.1335,25.8138",0.5635416666666667
632,"-118.2445,34.0564",0.0
633,"-0.1094,51.5141",0.625
634,"-80.1335,25.8138",0.5635416666666667
635,"-86.22441374,39.82155959",0.3125
636,"-79.8232931,36.0589696",-0.3555555555555556
637,"-74.0064,40.7142",0.2447402597402597
638,"-87.75582,41.7148",0.11818181818181818
639,"12,43",0.0
640,"-6.79861,53.49",0.09047619047619047
641,"-81.32806152,48.47593351",0.0
642,"-10.02000089,53.48755547",-0.05
643,"-73.56725453,45.75975883",-0.03409090909090909
644,"-73.8309,40.7",0.27878787878787875
645,"89.2167,23.1667",0.0
646,"3.3600648,6.5152885",0.35714285714285715
647,"-0.12842417,51.50883261",0.0
648,"-6.31597854,53.39671861",0.0
649,"-73.56725453,45.75975883",0.060606060606060615
650,"-77.00703621,38.88973011",0.2857142857142857
651,"-76.30222668,39.4899705",0.425
652,"-73.56725453,45.75975883",-0.03409090909090909
653,"-0.77621318,53.39348901",-0.25
654,"-113.31747135,53.5654848",0.1590909090909091
655,"0.69712743,51.54143886",0.8333333333333334
656,"-117.769,33.5315",0.3
657,"-75.69717,45.41212",0.0
658,"-113.8,52.2667",0.5466666666666666
659,"-0.1280728,51.50806635",-0.35
660,"-84.3889,33.7566",0.0125
661,"-9.70419025,52.279265",0.8
662,"77.597645,12.971117",0.65
663,"-80.1335,25.8138",0.5635416666666667
664,"-114.083,51.0342",-0.75
665,"-0.1094,51.5141",0.0
666,"-92.50600629,44.07729228",0.8
667,"3.74872,51.0251499",0.0
668,"-74.17033195,40.6901405",-0.02777777777777779
669,"3.48949974,6.4224202",0.2857142857142857
670,"-73.56725453,45.75975883",0.1340909090909091
671,"-75.45736313,43.21272978",-0.3888888888888889
672,"-118.3885,33.8492",-0.5
673,"3.48949974,6.4224202",0.0
674,"-117.09975556,32.90226944",0.5
675,"-73.8669,40.85",-0.225
676,"-116.5105,33.96145",0.0861952861952862
677,"-74.14770779,40.57598122",0.115
678,"-73.85499498,40.74319053",0.0
679,"-2.02899099,53.10506467",0.0
680,"-122.25809685,37.87193215",0.6
681,"-73.8531,40.7493",0.0
682,"-9.54868908,53.26126126",0.0
683,"71.4167,30.2",0.0
684,"-84.63385958,33.57477353",0.675
