,coordinates,score
65,"138.5928397,-34.9269895",0.09999999999999998
66,"3.82618189,7.35380551",0.13636363636363635
67,"-0.15277778,50.82777778",0.0
68,"-0.6585845,51.7946167",0.3972222222222222
69,"-95.364616,29.744629",0.16666666666666666
70,"-80.23588,25.74168",0.0
71,"-84.44487635,33.60618222",0.4270833333333333
72,"-89.13395771,43.84914259",0.0
73,"-121.5705372,37.00748787",-0.3166666666666667
74,"3.39583,6.45306",0.25
75,"-0.77622539,53.39356103",-0.125
76,"-84.44487635,33.60618222",0.4270833333333333
77,"76.479187,31.166018",0.0
78,"151.70629978,-32.88920957",0.0
79,"-3.1835173,51.4954955",0.0
80,"-0.4464122,51.3686249",0.11212121212121212
81,"3.70203435,51.09552372",0.0
82,"-73.95,40.65",-0.35
83,"103.82729044,1.30690512",0.1875
84,"77.219672,28.631747",0.8
85,"-0.10592848,51.53569686",0.046875
86,"72.92319384,19.05632526",0.2
87,"12.90691694,41.46500167",0.4
88,"-84.3889,33.7566",0.3029166666666667
89,"-84.44487635,33.60618222",0.4270833333333333
90,"-122.29222,38.00554",0.17045454545454544
91,"28.04426568,-26.17683528",0.02
92,"2.23182,48.99939",0.4375
93,"-75.5751,6.2359",0.3
94,"11.52819,44.5421",0.07738095238095237
95,"-80.28091469,25.97734614",0.0
96,"-0.52664839,51.88994716",0.0
97,"-71.0565,42.3577",0.2090909090909091
98,"4.892222,52.373056",0.2875
99,"77.57125993,12.9936853",0.06904761904761904
100,"8.69939089,50.12348454",0.3872727272727272
101,"-77.0367,38.8951",0.2333333333333333
102,"-0.2,5.55",0.45
103,"76.31893542,9.91894922",0.0
104,"-0.0881465,51.3651192",-0.25
105,"144.9641,-37.8151",-0.125
106,"-80.28091469,25.97734614",-0.03571428571428571
107,"138.61051083,-34.91774841",0.0
108,"-80.109346,26.1375312",0.625
109,"-93.2645,44.9774",-1.0
110,"-0.13355317,51.49594393",0.0
111,"72.80521631,18.96446639",0.28484848484848485
112,"7.4833,9.0667",0.0
113,"151.20797,-33.86751",0.5
114,"-118.2445,34.0564",0.0
115,"39.2166218,-6.7259533",0.4
116,"-100,40",0.0
117,"-73.73022,45.43897",0.175
118,"2.1683,41.3894",0.0
119,"-1.59243867,6.68195501",0.0
120,"-73.56725453,45.75975883",0.1361111111111111
121,"86.4356,23.8041",0.2
122,"-123.12713019,49.24963985",0.15
123,"1.40625,41.83682786",0.0
124,"123.892,10.3111",0.0
125,"120.2661548,14.8489532",0.0
126,"21.008333,52.232222",0.0
127,"-73.5744,45.5038",0.13636363636363635
128,"-1.89943716,52.48416375",0.0
129,"0.15701,45.64924",-0.0625
130,"172.6675,-43.5299",0.0
131,"-1.4353535,54.3412994",0.0
132,"85.0225741,24.79499862",0.0
133,"13.38084065,52.51041386",0.0
134,"36.90308,-1.2513531",0.13636363636363635
135,"-118.454359,34.193978",0.6952380952380951
136,"-3.1669915,51.489454",0.4681818181818182
137,"-4.96263989,36.49729342",-0.6
138,"36.8167,-1.28333",0.475
139,"-2.12199,52.80409",0.0
140,"-1.48825,53.54292",0.0
141,"0.450094,51.968513",0.55
142,"0.9008,51.8874",0.0
143,"-100,40",0.0
144,"-6.09833,53.2028",-0.6
145,"106.8335573,-6.21409133",0.19318181818181812
146,"143.733,-6.33333",0.5
147,"-73.05291667,41.50222",0.0
148,"-0.13608912,51.50413561",0.2125
149,"-0.1094,51.5141",0.5
150,"-3.62763,36.92897",0.10185185185185183
151,"-74.27297767,40.92336908",0.0
152,"-4.24308068,57.48716661",-0.13333333333333333
153,"0.47387123,51.74015783",-0.05333333333333333
154,"-0.09544373,51.37208847",-0.3125
155,"-90.20263016,38.6284765",-0.4
156,"114.28333333,30.58333333",-0.1
157,"-87.82012179,42.09827148",-0.025
158,"103.7872967,1.29739949",0.2
159,"-0.53782683,52.39170171",0.1111111111111111
160,"-90.1978,38.6272",-0.25
161,"13.48319247,52.47869873",0.0
162,"18.37673587,-33.93906873",0.05
163,"-2.9794,53.4078",0.0
164,"-0.12520243,51.5352326",0.0
165,"3.37044143,6.47950417",0.5
166,"-7.90397644,31.13113814",0.5
167,"-6.26174338,53.34411666",-0.07777777777777779
168,"-73.722999,40.687999",0.0
169,"150.78706,-34.20191",-0.06
170,"-73.722999,40.687999",0.0
171,"-95.9304,41.2557",0.0
172,"9.6828762,4.036961",0.225
173,"72.83653531,19.19104472",0.0
174,"0.05173177,52.28036162",-0.11904761904761905
175,"153.3921,-28.0183",0.2515151515151515
176,"-4.629734,54.08989",0.2
177,"73.7380914,15.58056758",0.03333333333333333
178,"-123.12713019,49.24963985",0.125
179,"-78.31535466,44.32269247",0.0921875
180,"-0.17152886,51.53396389",-0.07777777777777779
181,"55.3652009,25.3057239",0.1272727272727273
182,"-0.1094,51.5141",0.1392857142857143
183,"-73.56725453,45.75975883",0.2
184,"7.9325,5.0248",0.2375
185,"85.33779,23.390485",0.7
186,"3.38620982,6.54681525",0.46875
187,"-4.41532373,52.02577548",0.1
188,"35.2167,31.7833",0.0
189,"0.04968474,51.5447969",0.0
190,"32.85,-2.03333",0.0
191,"101.67052778,3.11111111",0.225
192,"125.6474106,7.2556951",0.06666666666666668
193,"-0.13608912,51.50413561",0.0
194,"77.594563,12.971599",-0.2
195,"3.56497664,6.46869909",0.0
196,"-73.56725453,45.75975883",-0.19272727272727275
197,"-73.56725453,45.75975883",0.10893939393939392
198,"77.05416667,28.6",0.7375
199,"-91.17633756,30.53374823",-0.19444444444444445
200,"101.5203,3.0662",-0.041666666666666664
201,"73.3163082,28.0230323",0.13636363636363635
202,"12.5,41.9",0.4690476190476191
203,"55.35676909,25.12200625",0.084375
204,"-0.1094,51.5141",0.13636363636363635
205,"-0.13608912,51.50413561",0.0
206,"77.577453,34.152955",-0.13333333333333333
207,"-83.14525308,40.10521691",-0.03819444444444445
208,"-96.03196621,30.28478929",-0.175
209,"74.95212078,33.59536273",0.2
210,"77.4384,8.1721",0.3
211,"-75.480907,39.896198",0.0
212,"5.17509668,52.10736014",0.375
213,"-79.3911,43.6703",0.2333333333333333
214,"144.8,13.5",-0.03125
215,"77.70225239,12.96457992",0.06818181818181818
216,"-2.26667,53.4833",-0.1148148148148148
217,"102.566667,19.366667",0.25
218,"21.008333,52.232222",0.13636363636363635
219,"-79.7164011,43.7742911",0.06818181818181818
220,"23.0063746,40.52458865",0.0
221,"103.221899,-1.3093845",-0.6
222,"103.82122,1.27992",0.13888888888888887
223,"-77.28,38.83",0.3125
224,"101.69327333,2.93884321",0.0
225,"34.45,31.5167",0.05
226,"50.8072,25.2142",0.0
227,"-13.26146,8.45161",0.0
228,"-0.0881066,51.3651428",0.0
229,"120.9716,14.605648",0.25
230,"51.5293,25.2834",0.0
231,"-0.0881465,51.3651192",-0.1
232,"3.0456,6.41735",0.16
233,"-73.8531,40.7493",0.25
234,"-1.18114437,53.56011732",1.0
235,"-0.1094,51.5141",0.7
236,"-1.85,53.61666667",0.125
237,"-93.2139,36.6442",-0.6666666666666666
238,"-3.52453397,50.72481973",0.125
239,"-84.3197,46.5215",0.3750000000000001
240,"55.2741,25.1994",0.4
241,"-75.45736313,43.21272978",0.2142857142857143
242,"-115.149,36.1675",0.0
243,"-116.399,43.6142",0.31666666666666665
244,"-88.57443,34.26673",0.3
245,"-73.68694421,42.73768462",0.375
246,"-74.0007613,40.7207559",0.1
247,"55.3651956,25.3057997",0.11666666666666667
248,"3.484693,6.6730089",0.0
250,"138.72249439,-34.77515982",0.5
251,"145.39632896,-36.35547862",0.17857142857142858
252,"80.30202484,26.48071098",0.0
253,"-81.32806152,48.47593351",0.0
254,"22.03354,60.46509",-0.1
255,"-74.0425728,40.2784256",0.1
256,"21.008333,52.232222",0.13636363636363635
257,"-100,40",0.0
258,"103.85279396,1.30753001",-0.075
259,"50.8072,25.2142",0.0
260,"-74.440827,40.5096546",0.08214285714285716
261,"-74.0064,40.7142",0.04708333333333335
262,"-73.56725453,45.75975883",-0.05555555555555555
263,"25.469429,65.00768312",0.26666666666666666
264,"101.7109,3.1581",0.25
265,"-74.01635205,40.70233971",0.0
266,"-81.3775,28.5421",0.06818181818181818
267,"-0.1094,51.5141",0.13636363636363635
268,"55.50108718,25.40423083",0.0
269,"110.36540967,-7.79632098",0.6
270,"77.11955015,18.38516302",0.675
271,"-0.037,51.4764",0.5
272,"-80.45199078,43.28828953",0.5
273,"-73.56725453,45.75975883",0.0
274,"77.67294322,13.03222621",-0.06666666666666665
275,"-79.39366,43.67165",-0.06666666666666668
276,"8.8738415,9.88536062",0.2
277,"0.24885803,52.02184606",-0.125
278,"101.6274941,3.18687438",0.17
279,"-1.49328634,51.99618921",0.0
280,"76.228787,10.519804",0.0
281,"-79.614,40.3288",0.10416666666666666
282,"55.35676909,25.12200625",0.084375
283,"-73.47935661,45.6677507",0.0
284,"34.45,31.5167",0.0
285,"100.54176002,13.7453817",0.2
286,"-80.3547177,43.3930366",0.25
287,"-74.0007613,40.7207559",0.0984848484848485
288,"-97.73549055,30.26585335",0.25
289,"-73.56725453,45.75975883",0.17500000000000002
290,"26.66329675,-26.86570894",0.15
291,"-6.26172785,53.34417916",0.09444444444444444
292,"73.23888889,30.71527778",-0.125
293,"-2.50153743,52.63162952",0.0
294,"76.13070022,34.5542402",-0.3
295,"-1.8581818,53.821844",0.0
296,"28.978144,41.007932",0.19166666666666665
297,"-74.1924,40.8073",-0.04583333333333334
298,"36.81666667,-1.28333333",0.0
299,"-99.13547516,19.43757829",0.1366666666666667
300,"-99.12826538,19.47743572",0.1366666666666667
301,"-100,40",0.0
302,"74.53125,17.9787331",-0.3
303,"6.72591,6.19687",-0.16666666666666666
304,"-78.73465911,42.91390633",0.1625
305,"36.6833,-3.36667",-0.004166666666666678
306,"23.7321,37.9861",0.2722222222222222
307,"67.01,24.86",0.11666666666666667
308,"-95.64094851,29.37145544",0.16666666666666666
309,"-97.9106,35.4136",0.3092857142857143
310,"72.8764,19.0627",0.15625
311,"-99.13547516,19.43757829",-0.07499999999999997
312,"76.9667,11",0.45
313,"-96.4512699,32.91302002",0.1805194805194805
314,"5.12396,52.09323",-0.125
315,"-81.32806152,48.47593351",0.0
316,"-74.15628,40.72858",0.0
317,"-83.76333,37.15278",-0.10833333333333334
318,"-87.4804,41.5957",0.5
319,"16.41560835,48.1739745",0.0
320,"-9.1160203,38.7250718",0.0
321,"-92.70442211,45.38080063",0.4583333333333333
322,"80.27944444,13.06277778",-0.14027777777777778
323,"-100,40",0.0
324,"-82.5116794,27.9639971",0.1875
325,"-81.32806152,48.47593351",0.2681818181818182
326,"3.55084,6.46292",-0.1
327,"-81.05073735,34.95412406",0.4375
328,"-0.07939436,51.47496745",0.0
329,"48.1211215,29.0826043",0.0
330,"-87.4804,41.5957",0.14999999999999994
331,"-84.0925184,39.6361728",0.12002840909090907
332,"-122.026252,36.97205",0.0
333,"-0.26180161,53.76897958",0.43333333333333335
334,"-118.2445,34.0564",0.12575757575757576
335,"100.27267266,6.42822355",0.0
336,"79.85644845,6.95406048",0.0
337,"-3.59144646,40.49120601",0.16666666666666666
338,"-0.04975179,51.60161254",-0.2
339,"-94.8032,38.8808",0.0
340,"-80.21616276,44.49840009",0.30277777777777776
341,"-73.95,40.65",0.1
342,"-73.9293,42.8041",0.20166666666666666
343,"73.2,22.3",0.0
344,"151.17979288,-33.8647186",-0.6
345,"10.0014,53.55",0.0
346,"-77.03253601,38.8911014",0.22817460317460314
347,"0.6233,41.6117",0.0
348,"-100.983,25.4333",0.0
349,"-71.45219,42.93577",0.28227272727272723
350,"-82.45173,42.88789",0.10340909090909092
351,"-0.36483835,53.75549383",0.0
352,"100.5332699,13.7760866",0.2
353,"0.21972827,51.60482689",0.0
354,"-73.56725453,45.75975883",-0.1
355,"-93.29933192,44.93612979",0.675
356,"-92.70442211,45.38080063",0.4583333333333333
357,"-3.23669701,51.5144807",0.04851190476190476
358,"77.0222,28.99523",0.25
359,"0.81552029,51.6301173",0.0
360,"121.04252,14.644155",0.05000000000000001
361,"-77.02815222,38.99633643",0.0
362,"-90.3189,38.61255",0.25
363,"-73.56726563,45.63697547",0.0
364,"103.856,1.29306",0.04
365,"-2.4673557,53.0790164",0.225
366,"-71.0565,42.3577",0.0
367,"-75.4679808,38.2337024",0.125
368,"-13.2344,8.4844",0.0
369,"-74.0064,40.7142",0.1625
370,"-122.3244,47.3999",0.4952380952380953
371,"-80.28091469,25.97734614",-0.18181818181818185
372,"-71.8038,42.2688",0.0
373,"73.2,22.3",0.0
374,"-0.36483835,53.75549383",0.0
375,"8.231973,46.798562",-0.16666666666666666
376,"4.85524,53.18212",0.17857142857142858
377,"-73.95,40.65",0.0
378,"26.05936004,44.43807252",0.0
379,"-6.99223658,52.14774473",0.0
380,"-80.28091469,25.97734614",0.0
381,"26.5700693,-26.86933417",0.15
382,"-96.67784,32.7921751",0.125
383,"21.06765747,52.18572084",0.0
384,"55.35676909,25.12200625",0.16666666666666666
385,"-96.7901184,44.3056128",0.0
386,"-81.01026,33.9982",0.25
387,"-73.94850254,40.809607",-0.2
388,"-79.383,43.797",0.37777777777777777
389,"-6.26038874,53.35063007",0.16249999999999998
390,"12.45434,41.8993988",0.0
391,"77.45037226,32.00715769",0.0
392,"26.88092712,-31.92622336",0.0
393,"-117.396,33.9481",0.10666666666666666
394,"-84.49344635,33.68847807",-0.05
395,"21.008333,52.232222",0.0
396,"7.32432,45.11977",0.1
397,"0.1195,51.5033",0.012121212121212116
398,"9.23805556,4.15",0.0
399,"80.36025633,26.47490072",0.1
400,"-73.56725453,45.75975883",0.022727272727272724
401,"-76.868753,38.8889762",-0.060185185185185175
402,"-73.2529662,-3.7266366",-0.1
403,"144.9661,-37.8156",-0.425
404,"28.05976208,-26.20403172",0.0
405,"-0.149167,50.8453",0.0
406,"-87.2665449,36.502694",0.09479166666666666
407,"-73.47935661,45.6677507",0.0
408,"-74.0064,40.7142",0.13636363636363635
409,"-118.12160354,34.06178509",-0.4666666666666667
410,"-122.675,45.5236111",0.03409090909090909
411,"85.84,20.27",0.0
412,"-81.32806152,48.47593351",0.0
413,"-73.56725453,45.75975883",0.07500000000000001
414,"-93,42",0.008333333333333337
415,"-73.56726563,45.63697547",0.018181818181818167
416,"24.1213,56.9564",0.0
417,"-80.09321,26.2777",0.0
418,"28.05976208,-26.20403172",0.0
419,"73.03333282,26.21345523",0.7
420,"-74.474,40.5483",0.13636363636363635
421,"-61.5224,10.6568",0.2272727272727273
422,"-85.8390528,34.4948736",0.0
423,"-90.070864,29.948479",0.13636363636363635
424,"-0.45,6.04",0.0
425,"-1.93048239,53.60276332",0.06818181818181818
426,"-1.4700222,53.38085016",0.0
427,"-73.722999,40.687999",0.0
428,"-117.5655,33.8752",0.0
429,"-73.47935661,45.6677507",0.35
430,"-81.96176,38.44681",0.4166666666666667
431,"30.70914627,36.88375704",0.4
432,"73.2,22.3",0.0
433,"-86.63940546,36.03433228",0.14285714285714285
434,"-75.64507672,45.41349443",0.0
435,"-75.9786,36.8496",0.0
436,"-118.1229,34.0633",-0.15
437,"-74.0007613,40.7207559",-0.5
438,"-80.21004,25.87854",0.0
439,"3.56497664,6.46869909",0.2
440,"-73.722999,40.687999",0.0
441,"-84.32033885,34.06288344",0.25
442,"-73.83241924,40.75687293",0.14285714285714285
443,"-84.435107,33.730734",1.0
444,"-76.7,39",0.0
445,"-87.9188,43.0373",0.0
446,"39.98711328,21.33482685",0.0
447,"39.98711328,21.33482685",0.0
448,"72.835885,19.125023",0.0
449,"-83.74,33.78",-0.018750000000000003
450,"-117.566,33.8753",0.0
451,"10.48449755,44.07385085",0.03333333333333333
452,"39,8",0.25
453,"-2.8589045,53.207219",0.1
454,"-73.56725453,45.75975883",0.0
455,"-0.1094,51.5141",0.1618181818181818
456,"76.13070022,34.5542402",-0.3
457,"-4.16667,55.9167",0.13611111111111113
458,"-88.1881,42.9955",0.375
459,"-77.03335135,38.89569092",0.0
460,"-73.931548,40.650161",0.0
461,"-118.2445,34.0564",-0.0009259259259259364
462,"0.1195,51.5033",0.0
463,"-1.8987,52.4806",0.0
464,"8.491102,47.34956752",0.075
465,"-118.2445,34.0564",0.0
466,"-117.566,33.8753",0.0
467,"-117.566,33.8753",0.0
468,"-90.1572,29.9641",0.19318181818181812
469,"-79.7164011,43.7742911",0.08409090909090909
470,"-90.1572,29.9641",0.3333333333333333
471,"-80.28091469,25.97734614",0.0
472,"101.71183934,3.14791784",0.0
473,"-76.781667,39.358107",0.0
474,"3.39583,6.45306",0.3
475,"31.019,-29.8573",-0.4
476,"0.51873922,51.34549803",0.0
477,"-96.829,32.858",0.2333333333333333
478,"75.47586,30.79636",0.45
479,"-76.60391,39.40086",0.1590909090909091
480,"-75.5967,39.775",0.39166666666666666
481,"-73.722999,40.687999",0.0
482,"89.866667,24.016667",0.0
483,"-74.9322,40.2283",0.0
484,"7.4833,9.0667",0.4
485,"-87.632496,41.883222",-0.095
486,"-117.76999,34.10187",0.20727272727272728
487,"-121.57053318,37.00748198",0.0
488,"-0.16205243,51.54600832",0.21000000000000005
489,"-122.33872,47.603017",0.0
490,"-73.9675,40.7779",-0.16666666666666666
491,"18.64704,-33.83254",0.390625
492,"-117.87028258,33.7500122",-0.15625
493,"-119.15,34.36",0.023232323232323236
494,"-87.4804,41.5957",0.0
495,"-74.14863825,40.62279667",0.0
496,"-87.6461792,41.90023277",-0.03125
497,"-73.56726563,45.63697547",-0.1
498,"-121.84304835,47.51684529",0.17045454545454544
499,"-73.97726,40.78169",0.2125
500,"-81.32806152,48.47593351",0.13636363636363635
501,"-84.59833066,39.23438306",0.0
502,"1.8417,44.48578",0.625
503,"31.019,-29.8573",0.13636363636363635
504,"-118.2445,34.0564",-0.20000000000000004
505,"-87.337,41.59",0.0
506,"-77.4371,37.5373",0.1111111111111111
507,"-2.01493322,53.10769653",-0.525
508,"-77.02377,38.93478",0.10416666666666667
509,"-118.329523,34.09417",-0.5
510,"-117.566,33.8753",0.0
511,"12.23623,41.77218",0.0
512,"-104.88992719,39.75138069",0.021428571428571432
513,"3.39583,6.45306",0.4
514,"-35.8825,-7.2191",0.0
515,"-74.0064,40.7142",0.3
516,"10.01,53.565",-0.02500000000000001
517,"121.014,14.6006",-0.041666666666666664
518,"-73.56375,45.51482",0.1
519,"-73.994641,40.763744",0.0
520,"-86.8359,36.19188",0.0
521,"-87.50923,41.59787",0.21428571428571427
522,"-82.4558,27.9473",-0.04166666666666666
523,"-83.60367,42.24143",0.0
524,"-1.49328634,51.99618921",0.35
525,"72.83781052,19.40264947",0.2
526,"2.79254,41.97275",0.0
527,"-80.3174237,25.912174",0.29
528,"-81.79605,30.193981",-0.5
529,"-80.1936,25.7751",0.5
530,"-77.025387,38.9394686",0.125
531,"-82.9996,39.9624",0.5
532,"-123.09893,49.27881",-0.125
533,"-118.443236,34.151337",0.425
534,"136.82225,-12.26984667",-0.1555555555555556
535,"72.83029,18.93016",-0.08333333333333333
536,"-88.45,35.98",0.0
537,"-81.32806152,48.47593351",0.0
538,"-97.30305,32.93178",0.2033333333333333
539,"4.892222,52.373056",0.0
540,"3.39583,6.45306",0.32222222222222224
541,"-77.4745639,37.6390967",0.35
542,"-92.46555066,43.954216",0.25
543,"-122.45756806,37.66055298",0.0
544,"-97.30305,32.93178",0.11666666666666667
545,"3.35004343,6.58125476",0.125
546,"-4.287201,55.874874",-0.5
547,"-0.03403724,51.53189525",0.1
548,"-10.69394087,6.24417196",-0.16666666666666666
549,"-80.3547177,43.3930366",0.05
550,"-6.2727,53.3608",0.7
551,"-155.06648,19.69266",0.0
552,"-118.2445,34.0564",0.425
553,"0.1195,51.5033",0.3
554,"-3.1875372,51.5291608",0.26666666666666666
555,"36.7625809,-1.2953067",-0.2916666666666667
556,"-115.56854385,32.78003422",0.16
557,"-111.656944,34.286667",0.3171428571428572
558,"-97.30305,32.93178",0.08060606060606061
559,"-80.10348155,40.7071232",-0.13333333333333333
560,"-123.821,46.1888",-0.390625
561,"3.39583,6.45306",-0.1
562,"-81.219635,0",0.0
563,"-81.0442,34.0006",-0.1
564,"-79.7164011,43.7742911",0.13636363636363635
565,"-9.71667,52.2667",0.0
566,"-73.722999,40.687999",0.0
567,"-77.67984304,43.13538061",1.0
568,"-106.6612,52.1266",-0.1375
569,"-87.50923,41.59787",0.4285714285714286
570,"-75.13003851,40.32267815",0.0
571,"-9.06321913,39.61255484",0.3270833333333333
572,"-73.56726563,45.63697547",-0.3277777777777778
573,"-73.56726563,45.63697547",0.0
574,"140.618,38.0033",0.0
575,"-81.48917052,28.44882733",0.0
576,"-77.025387,38.9394686",0.125
577,"-117.566,33.8753",0.0
578,"-0.1149,51.5981",-0.2
579,"3.35806,6.50917",-0.4
580,"3.9167,7.3964",0.7
581,"21.008333,52.232222",0.0
582,"100.48631,13.754263",0.0
583,"-2.57041237,49.45483373",-0.041666666666666664
584,"-4.20013787,55.8535378",0.0
585,"-1.5443356,53.7763925",0.0
586,"-84.3889,33.7566",0.26666666666666666
587,"37.6156,55.7522",0.0
588,"-80.1001,26.3687",-0.3666666666666667
589,"-73.56725453,45.75975883",0.13636363636363635
590,"-117.769,33.5315",0.5
591,"-79.50354109,43.77141027",0.3333333333333333
592,"-121.9999543,37.2800019",-0.525
593,"-73.35,45.5333",0.375
594,"-73.8531,40.7493",0.0
595,"-97.3666,32.8618",0.355
596,"-79.3858721,43.6694283",0.12222222222222222
597,"-117.566,33.8753",0.0
598,"28.1869,-25.7533",0.0625
599,"-66.0667,18.45",0.08750000000000002
600,"-123.1204,49.2819",0.14166666666666666
601,"30.12462625,39.58371406",0.0
602,"-1.4758,52.9219",0.06875000000000002
603,"-74.00589108,40.71270142",-0.16666666666666666
604,"-115.149,36.1675",0.5
605,"126.98244019,37.54274326",0.11666666666666665
606,"-73.56725453,45.75975883",0.0
607,"-3,40",0.0
608,"-111.49231869,33.10303336",0.0
609,"27.9811,-26.0987",1.0
610,"175.32356,-38.00945",0.0
611,"-73.56725453,45.75975883",0.0
612,"-73.56726563,45.63697547",-0.033333333333333326
613,"30.511,39.7797",0.0
614,"-2.18091488,53.00778835",0.0
615,"-118.227882,34.180294",0.125
616,"-87.4804,41.5957",0.0
617,"-73.09131982,41.20567147",0.0931818181818182
618,"-74.0007613,40.7207559",0.0
619,"-82.1306,29.1877",0.28928571428571426
620,"100.48631,13.754263",0.0
621,"-79.7164011,43.7742911",0.4848484848484849
622,"-79.87794,47.82042",0.3166666666666667
623,"-111.86,40.5724",-0.03055555555555556
624,"-114.057,51.045",-0.14464285714285713
625,"-63.05,18.06666667",0.2857142857142857
626,"-79.3872,43.648",0.65
627,"-74.2373,41.0289",0.39166666666666666
628,"-73.56725453,45.75975883",0.1340909090909091
629,"-0.11333333,51.51361111",0.0
630,"-93.2342496,44.26794007",-0.3
631,"50.51008987,26.03245675",0.2375
632,"0.58585882,51.57061738",0.0
633,"-95.46836978,29.73971232",0.0
634,"-73.56725453,45.75975883",-0.07222222222222223
635,"88.3699,22.5697",0.0
636,"2.1683,41.3894",-0.05
637,"-73.56725453,45.75975883",0.0
638,"-119.4567,49.8831",0.13749999999999998
639,"-122.45760565,37.66061401",0.25
640,"-119.019,35.3733",0.15000000000000002
641,"-0.11666667,51.5",0.0
642,"18.50032,-33.87097",0.14285714285714285
643,"2.5209,41.7616",0.0
644,"-95.8301,36.2929",0.65
645,"-114.0026969,51.3292959",0.041666666666666664
646,"-77.025387,38.9394686",0.15885416666666666
647,"-117.76999,34.10187",0.20727272727272728
648,"21.008333,52.232222",0.0
649,"-73.98971532,40.72943115",0.24166666666666664
650,"-118.378,34.1722",-0.3166666666666667
651,"126.98244019,37.54274326",-0.2
652,"76.45679205,15.33971835",0.5
653,"8.03036,49.49941",-0.1
654,"-73.56726563,45.63697547",0.3660714285714286
655,"-0.1094,51.5141",0.08484848484848484
656,"30.51496095,39.34120634",0.0
657,"-77.025387,38.9394686",0.4
658,"-79.7164011,43.7742911",-0.041666666666666664
659,"-73.56726563,45.63697547",0.10833333333333334
660,"7.27055163,9.00446735",0.8
661,"-122.0772753,37.9828063",0.3287878787878788
662,"-1.5443416,53.7764473",0.0
663,"-73.56726563,45.63697547",0.27745454545454545
664,"-86.01363009,40.04578171",0.8
665,"-111.67483,33.63131",-0.04999999999999999
666,"-62.62019992,17.18383038",0.16666666666666666
667,"-82.48876744,34.79619656",0.0
668,"-77.025387,38.9394686",0.05000000000000002
669,"-82.82388648,34.6737979",0.0
670,"-73.95741,40.77844",0.0
671,"-79.56014,43.19337",0.21233766233766235
672,"-97.73549055,30.26585335",0.2875
673,"-89.67921,30.52793",-0.075
674,"-117.5655,33.8752",0.0
675,"4.8820724,52.3536393",0.4666666666666666
676,"-73.8669,40.85",0.275
677,"7.27055163,9.00446735",0.0
678,"-115.149,36.1675",0.3666666666666667
679,"-89.5339,35.7431",-0.13181818181818186
680,"-81.32806152,48.47593351",0.0
681,"-87.3745,36.0715",0.1
682,"-73.56725453,45.75975883",0.44375
683,"-104.98360001,39.7391",0.3681818181818182
684,"-0.15785387,51.54192439",0.0
685,"-80.2592,26.2707",0.0
686,"-157.74971043,21.40368666",-0.125
