,coordinates,score
148,"98.9817,18.7903",0.03333333333333333
149,"75.8762841,26.9980811",0.1287012987012987
150,"10.28817,47.01114",0.3757575757575758
151,"77.597645,12.971117",0.07142857142857142
152,"28.2833,-15.4167",0.0
153,"-2.38993406,53.76878558",0.0
154,"54.69468172,24.57290703",0.13636363636363635
155,"4.66666667,52",1.0
156,"-79.7164011,43.7742911",0.17575757575757572
157,"-2.1405432,53.4038761",0.018181818181818167
158,"88.43499,22.44144",0.5
159,"-0.13608912,51.50413561",0.0
160,"-1.46989346,52.91765398",-0.3888888888888889
161,"-1.57216072,53.77782085",0.2159090909090909
162,"28.30494883,-25.82050342",-0.013888888888888923
163,"-2.13333,52.5833",0.0
164,"-0.1094,51.5141",0.1361111111111111
165,"106.70066868,10.7799731",0.03333333333333333
166,"3.39065998,6.45136216",-0.025
167,"55.200608,25.118107",-0.175
168,"73.7971,19.994",0.925
169,"55.2741,25.1994",0.4424242424242424
170,"0.75,51.25",0.0
171,"81.3,29.05",0.0
172,"-0.13608912,51.50413561",0.10833333333333334
173,"-1.96759212,51.7170811",0.3435185185185185
174,"-0.333333,51.75",0.0
175,"-0.15277778,50.82777778",0.1
176,"-0.13983965,51.50931401",0.5
177,"72.82476956,19.43144834",0.0
178,"3.39041948,6.45593388",0.0
179,"-2.48333,53.25",0.0
180,"6.55694,9.61389",0.0
181,"-73.56725453,45.75975883",-0.30000000000000004
182,"143.733,-6.33333",0.09523809523809523
183,"152.85,-27.3",-0.25
184,"-73.47935661,45.6677507",-0.05
185,"88.3699,22.5697",0.13636363636363635
186,"-0.13608912,51.50413561",0.5121212121212121
187,"18.8670431,-33.9644859",0.05113636363636363
188,"-73.56725453,45.75975883",0.25
189,"-123.12713019,49.24963985",-0.2
190,"103.87910674,1.35013374",0.0
191,"7.5103,6.4527",0.17142857142857146
192,"-0.41012735,38.6499894",0.4005291005291005
193,"-4.0744028,51.18736375",0.2
194,"-85.42822033,31.2494036",0.0
195,"77.32226,28.58213",0.0
196,"-73.56726563,45.63697547",0.0
197,"3.48713263,6.44252726",0.25
198,"-73.56725453,45.75975883",-0.4333333333333333
199,"-0.33971786,51.4741729",0.415
200,"-83.28254684,42.54513315",0.0
201,"-8.73557144,51.74510666",0.03333333333333333
202,"9.7,4.05028",0.0
203,"-0.13775943,51.49931401",0.16666666666666666
204,"-9.16192151,54.11146331",0.0
205,"-4.24308068,57.48716661",-0.13333333333333333
206,"10.40604,53.24804",0.3125
207,"168.6631,-45.0316",0.13636363636363635
208,"122.966,10.7372",0.20000000000000007
209,"-73.56726563,45.63697547",0.0
210,"151.44563433,-33.44783988",-0.1375
211,"-75.24077,39.57965",-0.004166666666666663
212,"0.62832154,51.64152489",0.0
213,"72.19021797,22.25105022",0.21428571428571427
214,"-73.56725453,45.75975883",0.2090909090909091
215,"-73.47935661,45.6677507",0.03333333333333333
216,"-2.90046,53.6767",0.2833333333333333
217,"-2.97146354,53.46919757",0.0
218,"3.3554,6.57251",0.08333333333333333
219,"-6.26597298,53.33844962",0.17777777777777778
220,"16.41560835,48.1739745",0.0
221,"-73.56725453,45.75975883",0.0
222,"-0.1094,51.5141",0.0
223,"11.22330666,43.72036182",-0.03333333333333335
224,"-73.75416613,40.6630038",-0.09351851851851853
225,"-0.61128817,51.70562364",0.0
226,"102.74772511,5.89227534",0.15
227,"-73.9961493,40.70542461",0.4
228,"-73.622872,41.01984263",0.1
229,"-0.1394834,51.5220408",0.2412878787878788
230,"-95.9304,41.2557",0.3425
231,"-4.3950117,55.89384165",0.2422222222222222
232,"3.31034577,6.63425933",0.35714285714285715
233,"-99.22338951,19.42574707",-0.1
234,"-7.61806,33.3806",0.125
235,"-4.309626,55.852472",0.0
236,"-75.1753,39.9231",0.0
237,"21.008333,52.232222",-0.1555555555555556
238,"-0.116226,51.457194",0.4
239,"-103.683159,20.566663",0.0
240,"72.82380813,3.47456389",0.025
241,"-74.0007613,40.7207559",0.0
242,"2.22189339,41.422503",0.13333333333333333
243,"151.317,-33.6333",0.06666666666666668
245,"6.96434382,50.90897615",0.0
246,"77.504,28.4744",0.5
247,"7.4833,9.0667",0.0
248,"55.12148463,25.09869104",-0.1875
249,"-77.0854,38.8914",0.0
250,"85.310244,27.713776",0.1787878787878788
251,"-73.56725453,45.75975883",0.0
252,"-0.0786432,51.3572864",0.0
253,"-83.04533908,39.98325392",0.5
254,"106.8233,-6.1803",0.75
255,"-0.6492999,53.591317",0.0
256,"2.3492,48.8573",-0.16666666666666666
257,"74.59519444,34.01339722",0.26666666666666666
258,"36.73868895,-1.3112926",0.1
259,"151.317,-33.6333",0.1
260,"21.008333,52.232222",-0.16666666666666666
261,"-1.8581746,53.8218685",0.08212121212121214
262,"-118.2445,34.0564",0.08333333333333333
263,"3.39583,6.45306",0.2901515151515152
264,"-73.56725453,45.75975883",0.16666666666666666
265,"-79.3872,43.648",0.6000000000000001
266,"-80.109346,26.1609172",0.65
267,"-73.56725453,45.75975883",0.3333333333333333
268,"103.856,1.29306",0.09545454545454546
269,"21.008333,52.232222",0.0
270,"-0.0880271,51.3652378",0.0
271,"0.0818481,52.1393123",0.3333333333333333
272,"-73.56725453,45.75975883",-0.21666666666666665
273,"-79.3872,43.648",0.125
274,"6.62783843,46.50088924",0.225
275,"76.57,28.9",0.4
276,"-79.87447,40.4065299",0.2130681818181818
277,"-73.47935661,45.6677507",0.2681818181818182
278,"-73.56725453,45.75975883",0.35
279,"-4.309626,55.852472",0.0
280,"-73.47935661,45.6677507",0.0
281,"-59.5353359,13.05460484",-0.0625
282,"51.5293,25.2834",0.0
283,"120.9808,14.5896",-0.26666666666666666
284,"48.091246,29.1919212",0.0
285,"21.008333,52.232222",0.0
286,"114.1882,22.3224",0.0
287,"-8.73557144,51.74510666",0.03333333333333333
288,"151.317,-33.6333",0.06666666666666668
289,"78.29950026,30.10331251",0.0
290,"-1.19496264,54.47135428",0.0
291,"-95.3694,29.7602",0.0
292,"-1.1934026,54.47107",0.0
293,"-80.1936,25.7751",-0.060317460317460325
294,"12.47798771,41.86646486",0.04545454545454545
295,"-73.9986799,40.60506",0.05416666666666667
296,"-70.59207,-33.42733",0.375
297,"7.4833,9.0667",0.0
298,"-80.1335,25.8138",0.5
299,"78.06,30.33",0.7
300,"-74.0425728,40.2784256",0.1
301,"-79.48671,43.61768007",0.5666666666666667
302,"-74.0064,40.7142",-0.1
303,"-76.7,39",0.0
304,"-77.099,38.9833",0.625
305,"-76.63209,39.11197",0.03958333333333333
306,"-85.2751708,35.00687891",0.125
307,"-73.9696,40.75083",0.475
308,"56.29346375,25.12920552",0.0
309,"-84.3889,33.7566",-0.03238636363636363
310,"124.607,11.0064",0.0
311,"78.06,30.33",0.0
312,"78.06,30.33",0.21428571428571427
313,"21.008333,52.232222",0.0
314,"-2.796194,54.884277",0.0
315,"-66.119167,18.466111",0.825
316,"-73.8531,40.7493",0.5
317,"-81.32806152,48.47593351",0.0
318,"77.42,23.25",0.3698330965909091
319,"-3.20897928,57.03005527",0.0
320,"-76.24627686,36.94960022",0.325
321,"-73.47935661,45.6677507",0.0
322,"28.0421,-26.2047",0.0
323,"77.504,28.4744",0.35
324,"-96.6767,40.8115",0.6875
325,"-77.00703621,38.88973011",-0.1555555555555556
326,"4.89405471,52.40062753",-0.125
327,"78.06,30.33",0.0
328,"-2.9983,51.5877",0.0
329,"-73.56726563,45.63697547",0.0
330,"-3,40",0.0
331,"-84.55720628,33.77175999",0.5
332,"78.06,30.33",0.033333333333333326
333,"-0.0984785,51.4900506",-0.05
334,"94.86244261,21.15711987",0.0
335,"-4.309626,55.852472",0.6
336,"-1.5492,53.7997",0.4
337,"18.89016167,-32.17590556",1.0
338,"-71.08179,42.33161",0.375
339,"-70.66995848,42.03873478",0.0
340,"4.96742007,51.83357698",0.0
341,"-71.0601143,42.3533728",0.4333333333333333
342,"-74.1309,44.326",0.13636363636363635
343,"75.92,31.53",0.13636363636363635
344,"73.2,22.3",0.0
345,"-1.56496833,53.12108833",0.225
346,"-4.4229184,55.8332997",0.0
347,"77.577453,34.152955",0.2424242424242425
348,"-80.65559973,41.03769403",0.7
349,"-3.54373,50.46788",0.2
350,"77.597645,12.971117",0.0
351,"-95.96333333,35.62444444",0.3666666666666665
352,"-80.21616276,44.49840009",0.30277777777777776
353,"-81.68388599,30.20863243",-0.55
354,"77,21",0.5
355,"-73.56725453,45.75975883",0.134375
356,"-88.8876,30.3972",-0.15625
357,"103.856,1.29306",0.0
358,"-4.74454,50.66289",0.5
359,"-73.9986799,40.60506",0.05416666666666667
360,"-80.4824,27.7828",0.85
361,"77.2045876,28.56010567",0.0
362,"-74.0064,40.7142",0.13636363636363635
363,"77.219672,28.631747",0.1875
364,"-6.338611,53.376667",0.0
365,"-77.0367,38.8951",0.1
366,"-71.34944444,42.46027778",0.2424242424242425
367,"-85.2751708,35.00687891",0.125
368,"-83.4081,33.8628",0.0
369,"78.4507,17.4272",0.20625
370,"-73.9697795,40.7593941",0.0
371,"-74.0007613,40.7207559",0.4
372,"-77.03649486,38.89769958",0.03333333333333333
373,"115.2522928,-8.5287836",0.28939393939393937
374,"-71.0565,42.3577",-0.1
375,"72.83,21.17",0.2272727272727273
376,"73.51,4.1755",0.16666666666666666
377,"-76.5705,44.24868",0.011111111111111108
378,"78.06,30.33",0.55
379,"-81.32806152,48.47593351",0.2
380,"-0.14611,51.57705",0.21666666666666667
381,"-73.56725453,45.75975883",-0.16666666666666666
382,"-86.311225,32.37673354",-0.05625
383,"112.743,-7.2647",0.13636363636363635
384,"55.2741,25.1994",0.15833333333333335
385,"-84.3197,46.5215",0.17045454545454544
386,"-74.0007613,40.7207559",0.0
387,"-79.7941,43.3325",0.16736111111111113
388,"106.79916,-6.18861",0.0
389,"-73.47935661,45.6677507",0.0
390,"77.577453,34.152955",0.2424242424242425
391,"100.54455904,13.74429091",0.0
392,"-123.18231901,49.26422357",-0.04166666666666667
393,"121.04239308,14.62439649",0.24
394,"82.94268966,25.2814595",0.0
395,"-79.38512824,43.6408863",0.14285714285714285
396,"-0.30503154,51.512642",0.23541666666666666
397,"85.310244,27.713776",0.0
398,"-0.466667,52.4833",0.03333333333333333
399,"-89.77139472,30.28742866",0.7
400,"-75.0667,39.95776",0.13636363636363635
401,"-75.28789,40.09411",0.3358333333333333
402,"-75.04517361,40.17150685",0.0
403,"100.3394057,5.4151648",0.027777777777777773
404,"-84.33619,33.92621",0.0
405,"-1.36451667,50.91493833",0.10476190476190476
406,"-100,40",0.3666666666666667
407,"-77.0854,38.8914",-0.2875
408,"77.30999708,28.63491264",0.2681818181818182
409,"-79.7913,36.0731",0.13636363636363635
410,"-77.04722222,38.80472222",0.625
411,"-63.14306867,18.16493302",0.275
412,"60.6,56.85",-0.3
413,"-77.0367,38.8951",0.625
414,"-10.8047,6.31056",-0.5
415,"-75.3716,40.1018",0.3
416,"-0.36483835,53.75549383",0.0
417,"103.79281657,1.44246134",-0.07142857142857142
418,"-73.95,40.65",0.4
419,"-79.3872,43.648",0.13333333333333333
420,"28.12241364,36.41232681",0.2428571428571429
421,"-74.0064,40.7142",0.7083333333333334
422,"-0.0677474,51.3947333",0.0
423,"4.47146,51.93179",0.25
424,"-118.350552,33.833741",-0.0732638888888889
425,"-80.93569036,46.5047832",0.6000000000000001
426,"-87.65274,41.91292",0.0
427,"-115.149,36.1675",-0.15000000000000002
428,"3.41583333,6.43111111",0.03333333333333333
429,"-75.45736313,43.21272978",0.75
430,"-73.56725453,45.75975883",0.16666666666666666
431,"-79.88386,43.51105",0.16666666666666666
432,"-73.56725453,45.75975883",0.0
433,"-80.3547177,43.3930366",-0.017045454545454548
434,"101.0831,4.5962",0.3545454545454545
435,"60.6,56.85",0.0
436,"-82.87536263,39.98640887",0.15625
437,"-117.5655,33.8752",0.0
438,"-86.99074226,39.97216257",0.4916666666666667
439,"-77.33333333,25.06666667",0.0
440,"-93.2487008,44.85896932",0.0
441,"-71.39862449,41.85967402",0.06571428571428573
442,"1.17798,51.08444",0.0
443,"-115.20159,36.10279",0.0
444,"-2.3173211,53.5921543",0.4
445,"-84.3889,33.7566",-0.3125
446,"-118.40814545,33.9461343",0.0
447,"-122.1662903,47.6656685",0.2714285714285714
448,"-81.3546233,40.9697874",0.6
449,"-77.2297,38.9186",0.5625
450,"-73.976178,40.787181",0.35
451,"-0.1094,51.5141",0.45
452,"-0.01043,51.46167",0.125
453,"-87.9697,41.8772",0.12222222222222222
454,"-115.20159,36.10279",-0.25
455,"121.06328198,14.58753473",0.0
456,"-87.2457815,41.57432021",-0.2
457,"-1.46989346,52.91765398",0.018181818181818167
458,"-110.782,32.616",0.0
459,"-73.47935661,45.6677507",-0.03571428571428571
460,"-74.0064,40.7142",-0.15000000000000002
461,"-118.33845554,34.1009159",0.0
462,"-0.1033,51.5445",0.2522727272727273
463,"-78.6236,35.7068",0.0
464,"80.24405042,6.00929912",0.1107142857142857
465,"-44.2992,-2.5333",0.1
466,"-77.1961,38.8303",0.625
467,"-117.99260604,33.73288176",-0.2
468,"32.61944105,0.28604189",0.22083333333333333
469,"100.78222179,12.9211086",0.5
470,"-74.1924,40.8073",-0.04583333333333334
471,"-118.2445,34.0564",0.0
472,"-81.32806152,48.47593351",0.13636363636363635
473,"-117.1585,32.7155",0.11022727272727273
474,"3.39583,6.45306",0.0
475,"55.43650565,25.27106229",0.025
476,"-0.1094,51.5141",0.0
477,"18.41755,-33.91992",0.4083333333333334
478,"-86.114304,42.7753472",0.30000000000000004
479,"24,-29",-0.04768518518518519
480,"-73.99034,40.74264",0.2333333333333333
481,"3.35806,6.50917",0.3625
482,"-80.28091469,25.97734614",0.0
483,"25.32852121,37.44636873",-0.051851851851851864
484,"-74.0064,40.7142",-0.1
485,"-73.957021,40.645407",-0.2333333333333333
486,"-79.9958541,43.6841349",0.3666666666666667
487,"-73.56726563,45.63697547",0.0
488,"-73.95666837,40.77091422",0.0
489,"-66.039,45.29766",0.5
490,"-74.0007613,40.7207559",0.0
491,"-100,40",0.0
492,"73.08047471,19.14848873",0.0
493,"3.39583,6.45306",0.1
494,"8.5167,12",-0.2625
495,"-73.8806,40.756321",0.5
496,"-120.831,35.3111",0.0
497,"-117.69088,34.014496",0.2125
498,"-81.25,42.9833",0.3806818181818182
499,"-4.309626,55.852472",-0.6
500,"33.24166667,0.4675",0.0
501,"-79.33710916,43.66812671",-0.13
502,"-75.2215374,39.9544653",0.5
503,"-84.3889,33.7566",0.4464285714285714
504,"4.8820724,52.3536393",0.13
505,"-74.0112745,40.2175144",-0.095
506,"-73.68864938,41.32806452",0.6
507,"-0.1804971,51.585467",0.17045454545454544
508,"-74.0029427,40.73305952",0.05151515151515152
509,"108.869,25.6692",0.0
510,"-119.4366079,49.8200882",0.5121212121212121
511,"-106.59047127,35.173668",0.2372159090909091
512,"-80.249503,26.124354",0.225
513,"-0.08806835,51.51273463",0.0
514,"-95.6146355,30.0278713",0.37083333333333335
515,"-73.9697795,40.7593941",0.0
516,"-72.5981195,44.15253213",0.1148148148148148
517,"-117.56575232,33.88645979",0.22727272727272724
518,"-123.1598,49.3312",0.06944444444444442
519,"139.38485601,35.7456184",0.55
520,"-93.4608,44.8537",0.3111111111111111
521,"-0.12840271,51.50660558",0.31666666666666665
522,"-73.56725453,45.75975883",0.2
523,"0.58585882,51.57061738",0.0
524,"-1.80407728,54.98617541",0.03333333333333333
525,"4.8820724,52.3536393",0.13
526,"5.3,6.8",1.0
527,"-75.9786,36.8496",0.0
528,"-97.3358,37.6933",0.6785714285714286
529,"-122.026252,36.97205",0.0
530,"-73.95,40.65",0.13636363636363635
531,"-114.98553745,36.03548823",-0.025
532,"-0.1094,51.5141",-0.5
533,"-0.1094,51.5141",0.0
534,"-96.81037101,32.87454567",1.0
535,"14.45318,50.06859",-0.3333333333333333
536,"-2.03572338,51.49425337",0.0
537,"28.15,-26.3333",-0.25
538,"-77.06264985,38.86367903",0.18939393939393934
539,"-79.37566488,43.72138152",0.0
540,"-3.4664453,50.7422779",0.16666666666666666
541,"-86.66795,36.15126",0.2
542,"-87.632496,41.883222",0.05
543,"37.6156,55.7522",0.0
544,"-77.7986,34.2112",0.5
545,"-77.7986,34.2112",0.5
546,"-85.17349274,34.2369224",-0.2
547,"-118.40033,34.07347",0.378125
548,"-73.47935661,45.6677507",0.13636363636363635
549,"-75.3413,40.121",0.175
550,"-122.65051228,45.72518705",0.07800000000000003
551,"-81.21129,41.7473",0.04999999999999999
552,"-122.0772753,37.9828063",-0.1
553,"-80.29065352,25.78326718",0.521484375
554,"-118.248217,34.036681",0.0
555,"-83.7393,42.2745",0.27878787878787875
556,"-73.56725453,45.75975883",0.16666666666666666
557,"-73.84350331,40.74593584",0.0
558,"-73.914705,40.771374",0.0
559,"1.29620869,52.62843255",-0.06818181818181818
560,"115.25465012,-8.50057729",0.09523809523809523
561,"-77.03535,38.91718",0.1431818181818182
562,"-76.1856,36.9033216",0.2
563,"-74.0064,40.7142",0.13636363636363635
564,"-81.21840393,42.98260972",0.25
565,"-77.29909189,38.84382774",0.3790838068181818
566,"-84.38852,33.78615",-0.08333333333333333
567,"-84.36855,33.79885",0.3395833333333333
568,"106.76690807,-6.19477038",0.0
569,"145.05505439,-37.76005387",1.0
570,"-79.33710916,43.66812671",0.0
571,"-74.0007613,40.7207559",0.0
572,"-74.1849,40.7352",0.13636363636363635
573,"-122.42917416,37.80374014",0.05
574,"-114.199,51.0911",0.05000000000000001
575,"3.39583,6.45306",0.55
576,"12.90421854,41.46465991",0.7
577,"-59.5353359,13.05460484",0.35
578,"-82.998981,39.965999",0.0
579,"-79.12382,44.1062",-0.0625
580,"73.765013,18.592425",0.5
581,"-0.0726885,51.5512295",-0.08333333333333333
582,"-63.5735,44.6462",0.0
583,"72.8764,19.0627",0.24375
584,"-0.46369,52.13921",0.2556547619047619
585,"-77.0367,38.8951",0.0
586,"-156.38107292,20.916049",0.06875
587,"-0.14385223,5.63046411",-0.3
588,"-0.22691863,5.59756588",0.7
589,"-89.85916752,35.05082278",0.7125
590,"-2.9920578,53.40676897",-0.075
591,"-96.8361052,46.8628384",0.32333333333333336
592,"-90.33590071,38.74932691",0.6333333333333333
593,"-122.7598125,49.2468639",-0.375
594,"-80.8772,33.9042",0.15625
595,"0.06640992,51.41969483",0.0
596,"-75.1651,39.9527",0.0
597,"-88.74117745,34.22743788",0.4
598,"-93.2645,44.9774",0.0
599,"-1.28774,51.82112",-0.2
600,"-87.67,42.01",-0.02424242424242424
601,"-118.24263046,33.92331091",0.0
602,"72.8764,19.0627",0.6166666666666667
603,"-74.0064,40.7142",-0.12936507936507938
604,"0.50343058,51.38909874",-0.25
605,"-87.60509849,41.89186335",0.5
606,"54.33839114,24.472589",0.1366666666666667
607,"34.45,31.5167",0.125
608,"-117.84461793,34.01773542",-0.041666666666666664
609,"35.016,-15.788",0.0
610,"-73.9565551,40.6648278",0.0
611,"-115.17271399,36.08180036",0.6958333333333334
612,"-79.96405541,40.46696992",0.4416666666666667
613,"-1.75033242,53.7910778",0.0
614,"-7.25222,52.6542",0.245
615,"-81.46480793,28.46125067",0.29727272727272724
616,"-7.5,54.522",-0.16666666666666666
617,"-0.1313,50.8429",-0.075
618,"3.576,6.6128",0.2333333333333333
619,"-75.6944,45.4111",0.0
620,"-75.2678229,39.9265841",0.02083333333333336
621,"-117.52360778,33.82263921",0.0
622,"3.39583,6.45306",1.0
623,"55.2741,25.1994",0.0
624,"-88.0343,42.1102",0.0
625,"77.597645,12.971117",-0.125
626,"-64,-34",0.5
627,"-79.422,43.637",0.2
628,"-77.5817439,35.2640291",0.25
629,"-114.057,51.045",0.0
630,"-122.33365978,47.73205566",0.21428571428571427
631,"-87.7787,41.8728",0.4066666666666666
632,"-77.0854,38.8914",0.0
633,"-118.03407,33.97542",0.75
634,"34.45,31.5167",0.125
635,"0.06640992,51.41969483",0.0
636,"-75.1795,40.3192",0.2
637,"-75.1651,39.9527",0.0
638,"-73.8856,40.7451099",0.175
639,"-61.5224,10.6568",0.2272727272727273
640,"-74.0098,40.70643",0.16714285714285712
641,"-95.46240716,29.64574922",0.2833333333333333
642,"-119.51571885,49.78945323",0.2531746031746032
643,"-1.4700222,53.38085016",0.0
644,"-117.566,33.8753",0.0
645,"-118.454359,34.193978",0.041666666666666664
646,"-119.4615921,49.8994812",-0.2
647,"-73.56725453,45.75975883",0.23863636363636365
648,"80.9381,26.8388",0.0
649,"-88.13335631,41.94109681",0.10000000000000002
650,"-122.12481706,37.43177191",0.465
651,"-46.7527696,-23.58800235",0.0
652,"106.8233,-6.1803",0.8
653,"-76.8,17.9833",-0.3018518518518519
654,"12.90421854,41.46465991",0.7
655,"85.84,20.27",0.3089826839826839
656,"-5.84,54.59093333",0.6
657,"4.67,51.81",0.0
658,"-80.28091469,25.97734614",-0.16666666666666666
659,"-111.074249,45.6706102",0.0
660,"-122.43267934,37.76391602",0.0
661,"23.7167,37.9667",0.7782315340909091
662,"-73.56725453,45.75975883",0.16666666666666666
663,"-2.9920578,53.40676897",-0.075
664,"-104.98360001,39.7391",0.03749999999999999
665,"5.8325,51.82333333",0.2
666,"-75.74641407,39.62729428",0.21944444444444444
667,"-95.82333,29.78773",-0.1
668,"55.13975859,25.11197728",0.0
669,"-1.25467687,51.75418238",0.25
670,"4.42532,51.20521",0.0
671,"4.84969,52.50772",0.17857142857142858
672,"-73.56725453,45.75975883",0.12
673,"-73.0872,44.8097",0.625
674,"-105.06490629,40.49252319",0.0
675,"-122.3308,47.6046",0.015000000000000003
676,"-73.8669,40.85",0.13636363636363635
677,"-79.3911,43.6703",0.0612152133580705
678,"-79.3872,43.648",0.15757575757575756
679,"77.64949769,12.96562002",0.3444444444444444
