,coordinates,score
52,"138.6,-34.9288",0.0
53,"-0.77622028,53.39361265",-0.125
54,"4.8982,52.3769",0.0
55,"119.4220311,-5.1325567",0.0
56,"77.33029604,28.58642477",0.4
57,"115.1478231,-8.64757458",0.08106060606060607
58,"77.07954168,28.63988449",0.05333333333333334
59,"-80.98192,43.37014",0.21166666666666667
60,"11.2554018,43.7677104",0.35714285714285715
61,"121.05118284,14.55326502",-0.15
62,"-0.41109552,51.48836349",0.0
63,"4.892222,52.373056",0.08333333333333333
64,"-0.13355317,51.49594393",-0.16666666666666666
65,"-0.60815087,51.71328854",0.55
66,"24,-29",0.2
67,"-0.60815087,51.71328854",0.5
68,"7.4833,9.0667",0.2
69,"79.6012,17.9757",0.0
70,"77.08714126,28.5289133",0.0
71,"-3.68333,40.4",0.0
72,"-0.15277778,50.82777778",0.0
73,"-0.13608912,51.50413561",0.10833333333333334
74,"3.3858099,6.6343098",0.3078125
75,"-73.56725453,45.75975883",0.3333333333333333
76,"-117.89928658,33.74058796",-0.08888888888888889
77,"-7.91885142,31.13570968",0.5
78,"-73.56725453,45.75975883",0.4068181818181818
79,"72.82,18.96",-0.2833333333333333
80,"85.30115236,27.72156454",0.375
81,"-6.28034668,53.36853317",0.3380952380952381
82,"75.8655,22.7253",0.0
83,"-121.5705372,37.00748787",0.0
84,"47.9783,29.3697",0.0
85,"-0.77621642,53.39363037",-0.125
86,"33.55,1.03333",0.16666666666666666
87,"-118.268892,34.094365",0.06527777777777778
88,"27.8635755,-32.9911514",0.4
89,"119.4220311,-5.1325567",0.0
90,"-74.1924,40.8073",0.05
91,"21.008333,52.232222",0.3
92,"-117.1585,32.7155",0.11868686868686865
93,"18.8670431,-33.9644859",0.13
94,"103.8509491,1.2800945",0.0
95,"-2.45250463,50.61142617",0.0
96,"-1.57216072,53.77782085",0.1787878787878788
97,"-74.1924,40.8073",0.0
98,"85.35332766,27.69617741",0.2
99,"-97.73549055,30.26585335",0.0
100,"-79.3872,43.648",0.15833333333333335
101,"144.10964012,-37.27348934",0.05357142857142857
102,"5.7847,5.5561",0.11428571428571427
103,"-0.0880271,51.3652378",0.0
104,"130.3833,33.5817",0.075
105,"-74.0323,40.7429",-0.2318181818181818
106,"-73.692001,40.6819",0.0
107,"4.39069662,8.08700787",0.4
108,"-79.7164011,43.7742911",0.043181818181818175
109,"77.219672,28.631747",0.3
110,"-84.3197,46.5215",0.0
111,"-84.3889,33.7566",0.3545454545454545
112,"-0.1094,51.5141",0.525
113,"-73.56726563,45.63697547",0.25
114,"133.68232727,-32.12074612",0.0
115,"-73.56725453,45.75975883",0.03333333333333333
116,"13.401251,52.518391",0.0
117,"85.14667991,25.61644843",0.0
118,"-0.09428155,51.48399866",0.0
119,"-0.1804971,51.585467",0.5
120,"-0.41666667,51.25",0.1431818181818182
121,"135.8404541,-34.70379994",0.0
122,"-73.73022,45.43897",0.3
123,"48.0286,29.3328",0.0
124,"-5.87979141,54.61389666",-0.016666666666666663
125,"-73.692001,40.6819",0.0
126,"123.88331297,10.3150711",0.16796536796536796
127,"-0.1094,51.5141",0.13749999999999998
128,"-0.1094,51.5141",-0.1
129,"55.3651075,25.3057456",-0.30000000000000004
130,"4.89778,52.37417",0.85
131,"151.18088733,-33.89593458",0.0
132,"-0.02050274,5.68151561",0.4166666666666667
133,"-8.48333,54.2667",0.0
134,"-75.04461,40.03447",0.65
135,"-122.2721,37.8029",0.15625
136,"2.36992061,48.88470459",0.35
137,"0.0014,5.6633",0.390625
138,"-1.18114437,53.56011732",0.0
139,"-117.9681,33.9961",0.05
140,"55.2741,25.1994",0.0
141,"-0.61128817,51.70562364",0.16
142,"72.8764,19.0621",-0.125
143,"-73.692001,40.6819",0.0
144,"-3.52298182,50.4822579",0.09166666666666667
145,"5.2165103,52.33463105",0.0
146,"-2.97890421,53.40186534",0.5
147,"-6.64868339,53.78585483",0.0
148,"3.39583,6.45306",0.15
149,"-73.692001,40.6819",0.0
150,"138.62634067,-34.96024884",0.07878787878787878
151,"-2.11,57.1526",0.17045454545454544
152,"18.12262652,59.30565185",0.2
153,"-0.32771,51.56652",0.0
154,"-73.692001,40.6819",0.0
155,"144.9661,-37.8156",-0.04999999999999999
156,"151.20797,-33.86751",0.35
157,"13.401251,52.518391",0.020833333333333332
158,"-7.98609373,31.61319751",0.625
159,"-2.1745497,51.2035229",0.0
160,"-0.13608912,51.50413561",0.05357142857142857
161,"100.41217138,13.81337071",0.0
162,"-0.09428155,51.48399866",0.0
163,"-0.10167111,51.37298634",0.25
164,"-0.39816856,51.36702146",0.5
165,"0.92859759,51.77391017",0.0
166,"85.31472222,27.705",0.1375
167,"25.8398,-27.2156",0.06363636363636363
168,"-2.185,52.257",0.0
169,"77.577453,34.152955",0.11038961038961036
170,"-73.56726563,45.63697547",0.26666666666666666
171,"-0.09428155,51.48399866",0.0
172,"-73.6865008,40.6810673",0.0
173,"-79.6208166,43.7695563",0.2333333333333333
174,"-73.56725453,45.75975883",0.0
175,"-9.154955,54.114893",0.0
176,"144.66723,-38.26472",0.16
177,"110.36444444,-7.80138889",0.35714285714285715
178,"-73.56725453,45.75975883",0.0
179,"75.8514633,22.7159004",0.3
180,"-157.7921933,21.2889482",-0.1875
181,"12.49578416,41.87854028",0.0
182,"3.33224106,6.45683016",0.5
183,"55.20501702,25.11378428",0.3
184,"-73.692001,40.6819",0.0
185,"30.206,-17.353",0.0
186,"33.41084,-3.654976",-0.5
187,"101.6274941,3.18687438",0.225
188,"100.494,13.7522",0.13636363636363635
189,"18.8670431,-33.9644859",0.0
190,"-157.7921933,21.2889482",-0.1875
191,"-76.6360362,39.3339169",0.0
192,"103.856,1.29306",0.04999999999999993
193,"-13.23469,8.48687",0.0
194,"31.019,-29.8573",0.4523809523809524
195,"-81.7153826,33.5126011",0.05416666666666667
196,"73.8567,18.5203",0.52
197,"3.39583,6.45306",0.05
198,"-75.0668,39.7389",0.056565656565656576
199,"-3.3849344,50.8493824",0.0
200,"-76.45388889,41.00055556",0.15277777777777776
201,"-74.0070042,40.7429164",0.18333333333333326
202,"4.85524,53.18212",0.17857142857142858
203,"3.39583,6.45306",0.26633522727272724
204,"103.856,1.29306",0.04166666666666668
205,"76.7807,30.7229",0.1
206,"-81.32806152,48.47593351",0.0
207,"28.69011296,41.06413978",-0.04375
208,"-0.18079553,51.53503418",0.04444444444444445
209,"-73.56725453,45.75975883",0.5
210,"-76.79280088,18.05023029",0.43333333333333335
211,"172.7057,-43.5581",0.0
212,"-74.1201,40.8064",0.3666666666666667
213,"31.630564,-7.945943",0.5
214,"-74.01251078,40.71164624",-0.1
215,"-2.1405432,53.4038761",0.0
216,"-79.65,43.6",0.6666666666666666
217,"-77.69561,43.2099",-0.07847222222222222
218,"-0.0786432,51.3572864",-0.1
219,"-0.1176551,51.51310998",0.0
220,"-79.7164011,43.7742911",0.025000000000000005
221,"-4.24308068,57.48716661",-0.13333333333333333
222,"-83.4413,45.0648",0.0375
223,"-82.04076932,43.04981967",0.25
224,"2.76427566,41.71008756",0.0
225,"-95.34642,29.7007",-0.0625
226,"75.8655,22.7253",0.24545454545454545
227,"-73.75381643,41.00836308",0.0
228,"55.3651353,25.305678",0.0
229,"3.48949974,6.4224202",0.2857142857142857
230,"-82.29439,34.8933",0.0
231,"-3,40",0.0
232,"-0.0880271,51.3652378",0.0
233,"-0.1094,51.5141",0.2758838383838384
234,"32.58359,0.31267",-0.8
235,"-1.46989346,52.91765398",0.13636363636363635
236,"85.32060189,27.69555472",0.1727272727272727
237,"84.9151306,26.6516991",-0.07777777777777779
238,"4.8820724,52.3536393",0.4666666666666666
239,"-0.72601985,50.99461572",0.25
240,"3.48949974,6.4224202",0.0
241,"101.6274941,3.18687438",0.225
242,"-0.024346,51.503466",0.0
243,"4.8820724,52.3536393",0.4666666666666666
244,"7.039277,4.79891833",0.0
245,"-74.0425728,40.2784256",0.1
246,"33.3463405,35.1486027",0.04393939393939393
247,"121.017758,14.556328",-0.3
248,"-1.45048231,54.99502472",0.15763888888888888
249,"-80.3547177,43.3930366",0.3333333333333333
250,"144.833,-37.8667",-0.05444444444444445
251,"-77.0329,38.9025",0.0
252,"-4.16121348,51.11277479",0.027272727272727268
253,"138.51076617,-34.98030852",0.0
254,"103.99230364,1.36320361",0.0
255,"-73.56725453,45.75975883",0.25
256,"-112.0777,33.4482",-0.025
257,"-80.93981803,35.22308422",0.0
258,"32.5310587,0.5903041",-0.05
259,"-73.8531,40.7493",0.25
260,"12.4811,9.20405",0.25
261,"-75.06897268,40.16216216",-0.5
262,"28.09238729,-26.1349966",1.0
263,"28.1869,-25.7533",0.0
264,"139.7671413,35.6817413",0.13636363636363635
265,"-73.56725453,45.75975883",-0.03125
266,"-74.0647,40.7114",0.35
267,"-73.56726563,45.63697547",0.0
268,"-88.0357248,41.8069475",1.0
269,"-74.0007613,40.7207559",0.0
270,"16.41560835,48.1739745",0.0
271,"-0.18068877,51.53479004",-0.07121212121212121
272,"36.8167,-1.28333",0.0
273,"-65.5059,47.0296",0.0
274,"-2.34397884,51.79719491",-0.08928571428571427
275,"21.008333,52.232222",0.2431818181818181
276,"76.0762,11.0386",-0.5
277,"1.2864858,52.6294377",0.0
278,"-122.30706871,47.61407159",-0.07847222222222222
279,"-0.1094,51.5141",0.4444444444444444
280,"51.5293,25.2834",0.0
281,"-87.32375,30.53298",0.0
282,"-0.3033274,51.5495045",0.2260416666666667
283,"77,21",0.5121212121212121
284,"-2.12160587,52.54437748",-0.1
285,"76.9667,11",-0.01666666666666668
286,"-79.3872,43.648",0.005555555555555554
287,"120.967,14.7",0.1431818181818182
288,"-73.56726563,45.63697547",-0.59375
289,"-1.75793897,52.12558086",0.475
290,"55.3188591,25.2314205",0.2
291,"18.47366533,-34.06068333",0.0
292,"-95.34642,29.7007",-0.0625
293,"-10.8047,6.31056",0.15113636363636362
294,"77.6381783,12.97065368",0.5662878787878788
295,"-80.0673,26.7799",0.04166666666666668
296,"-1.93254641,52.48792626",0.4
297,"13.05234816,52.21619896",0.61328125
298,"-73.56726563,45.63697547",0.0
299,"-75.16301885,39.95238941",-0.03333333333333334
300,"0.62832154,51.64152489",-0.1
301,"-74.1924,40.8073",-0.04583333333333334
302,"51.44812963,25.35759909",0.0
303,"-3.02163879,56.18714869",-0.09
304,"21.008333,52.232222",0.0
305,"-86.71620751,36.04336548",-0.013425925925925878
306,"-1.30955659,53.41940345",0.15625
307,"77.2169,28.6341",0.0972222222222222
308,"34.45,31.5167",0.0
309,"-84.3889,33.7566",0.016666666666666663
310,"-118.40814545,33.9461343",0.0
311,"77.55514654,13.01116624",-0.14285714285714285
312,"-85.9198,39.2025",-0.075
313,"-96.4512699,32.91302002",0.1805194805194805
314,"-104.98360001,39.7391",-0.07847222222222222
315,"122.564,10.6969",0.2087012987012987
316,"-3.8333,53.28224",0.2
317,"-0.7762162,53.39362084",0.4
318,"-79.7164011,43.7742911",-0.023376623376623367
319,"-2.09934352,53.57615031",0.18244949494949486
320,"-0.77621611,53.39364972",0.4
321,"-87.67925767,30.28765109",0.29727272727272724
322,"-121.7886058,37.2487847",0.0
323,"-84.3889,33.7566",-0.16666666666666666
324,"-97.1557196,32.7073762",-0.8
325,"32.5811,0.3136",0.2888888888888889
326,"-0.3332292,51.4722696",0.8
327,"-95.48767,29.72676",-0.234375
328,"-73.539006,41.056747",0.4071428571428571
329,"-117.69982893,34.13555429",0.2458333333333333
330,"-4.49345987,54.15910085",-0.2
331,"-80.21616276,44.49840009",0.30277777777777776
332,"-2.25852636,52.47326079",0.29166666666666663
333,"-10.8047,6.31056",0.25
334,"-87.67925767,30.28765109",0.8
335,"-6.2591,53.3476",-0.1
336,"-117.54725158,33.88181584",0.0
337,"-86.1011968,42.7819008",0.28
338,"-73.56725453,45.75975883",0.0
339,"-99.13547516,19.43757829",-0.2833333333333333
340,"77.2045876,28.56010567",0.06818181818181818
341,"-75.71402,39.83850999",0.78125
342,"-76.539198,39.278802",0.09375
343,"-87.90420039,41.87698684",-0.3416666666666666
344,"12.08425547,51.36212607",0.75
345,"5.3,6.8",0.13636363636363635
346,"-78.82190652,43.02156607",-0.6
347,"-73.56725453,45.75975883",0.06999999999999999
348,"0.25116205,50.96200153",0.35000000000000003
349,"46.7632128,24.7005184",-0.07777777777777779
350,"-2.60566944,51.49433263",0.43333333333333335
351,"73.856744,18.52043",0.0
352,"-118.3136344,34.09073173",0.052083333333333336
353,"88.35796746,22.55433662",0.13
354,"-73.47935661,45.6677507",0.1481818181818182
355,"-88.4803,36.3786",0.23
356,"-77.51884111,39.18183587",-0.1
357,"77.577453,34.152955",0.2424242424242425
358,"-9.16024276,38.81730047",-0.05681818181818182
359,"3.39583,6.45306",0.0
360,"72.8764,19.0627",0.013888888888888886
361,"-123.07571411,49.23587045",0.0
362,"-122.95056,49.31836",0.21515151515151515
363,"-71.52953383,42.31045902",-0.3
364,"-90.06914735,29.97901669",0.13636363636363635
365,"-73.692001,40.6819",0.0
366,"121.4477098,31.21914923",0.0
367,"67.0780493,24.90484008",0.0
368,"-78.9624603,36.2524991",0.625
369,"-113.5016,53.5415",0.8
370,"-99.13547516,19.43757829",0.017857142857142856
371,"-104.94214527,39.73917179",0.0
372,"-73.692001,40.6819",0.0
373,"-73.56725453,45.75975883",-0.05
374,"-99.13547516,19.43757829",0.0
375,"-73.56725453,45.75975883",-0.06666666666666668
376,"-73.12059951,44.49728889",-0.1
377,"-73.99720268,40.74664281",-0.16666666666666666
378,"4.38519,51.21955",0.0
379,"11.25,43.7833",0.0
380,"-84.3889,33.7566",0.85
381,"-90.070864,29.948479",0.19318181818181812
382,"-77.03719995,38.9180101",0.2
383,"-92.3311,34.736",0.003240740740740761
384,"-113.5016,53.5415",0.8
385,"43.39267,38.4992",0.0
386,"18.47366533,-34.06068333",0.3928571428571429
387,"-113.5016,53.5415",0.8
388,"-73.692001,40.6819",0.0
389,"-113.5016,53.5415",0.8
390,"-81.32806152,48.47593351",0.5
391,"-73.8644,40.9415",0.3787878787878787
392,"-92.94334888,44.98207265",-0.625
393,"73.03333282,26.21345523",0.7
394,"-97.138,49.895",0.0
395,"77.75198394,12.97957715",0.5
396,"-46.5699501,-23.6630096",0.0
397,"-118.0076,33.6638",0.26666666666666666
398,"-117.5655,33.8752",0.2
399,"-80.109346,26.1609172",-0.125
400,"-0.10381294,51.57533849",0.3181818181818182
401,"-72.6086,41.7122",0.1
402,"-0.29686578,52.33471986",-0.025
403,"-76.79072142,18.01469171",0.25
404,"-123.121,49.2842",-0.3
405,"-118.384,34.0847",0.0
406,"-76.79072142,18.01469171",0.25
407,"0.70877273,51.5386144",0.125
408,"-80.95853882,35.00518636",-0.07847222222222222
409,"-75.04517361,40.17150685",0.0
410,"-78.642182,35.779306",0.055555555555555566
411,"-72.9253,41.3089",0.28409090909090906
412,"51.8717,35.7447",0.3
413,"77.2397,28.5443",0.05
414,"-85.99403644,40.03872689",0.0
415,"2.3492,48.8573",0.0931818181818182
416,"-0.37589,51.6074",0.0
417,"-0.13608912,51.50413561",0.05
418,"-96.87189503,32.82767554",0.18055555555555555
419,"-73.93464,40.68161",0.0
420,"-95.9924,36.1502",0.17727272727272725
421,"-81.3998184,28.6390991",0.12857142857142856
422,"18.4833,-33.8167",-0.09375
423,"-73.75342091,42.71692169",-0.2083333333333333
424,"75.88278,22.76552",0.2
425,"-84.52787,33.57415",-0.25
426,"-5.61667,50.0667",0.0
427,"72.83,21.17",0.0
428,"-47.9,-15.8",0.0
429,"71.5833,34.0167",0.0
430,"36.8167,-1.28333",0.31875
431,"-0.1094,51.5141",0.11944444444444445
432,"-86.77152,36.16617",-0.6
433,"-78.62472,42.76843",0.16428571428571428
434,"-75.1651,39.9527",0.25
435,"-74.478556,40.48754",-0.125
436,"-2.16374391,53.44963128",0.26666666666666666
437,"-1.13298318,54.13644378",0.2472727272727273
438,"-73.878438,40.877573",0.0
439,"-118.093,45.3272",1.0
440,"77,21",0.15416666666666667
441,"-0.36483835,53.75549383",0.0
442,"-73.56725453,45.75975883",0.2833333333333333
443,"-77.02815222,38.99633643",0.0
444,"-61.5224,10.6568",0.2272727272727273
445,"-75.5516,39.7486",-0.09285714285714286
446,"-79,37.5",0.0
447,"-77.37354666,35.58250978",-1.3877787807814454e-17
448,"12.52463029,41.92979392",0.3181818181818182
449,"-4.23333,55.9",0.26666666666666666
450,"-73.56725453,45.75975883",0.0
451,"-122.124,47.6694",0.2
452,"-73.93464,40.68161",0.0
453,"-79.408592,43.7569012",0.1431818181818182
454,"3.39583,6.45306",0.0
455,"-1.4744752,50.92752328",0.5
456,"103.856,1.29306",-0.8
457,"-81.32806152,48.47593351",0.4
458,"-81.32806152,48.47593351",0.0
459,"-1.59362912,52.80093712",0.0
460,"-78.62245416,43.90543712",0.42857142857142855
461,"-1.6216491,6.6957635",-0.1875
462,"-117.7157,33.5226",-0.07847222222222222
463,"-84.49895106,33.87330894",0.2857142857142857
464,"-74.46848886,39.35713404",0.0
465,"-84.68796601,33.94422519",0.12878787878787878
466,"-94.628452,39.114847",0.0
467,"-118.338,34.1787",0.55
468,"-122.3244,47.3999",0.0
469,"-81.0876838,34.9660398",0.2395833333333333
470,"-73.869689,40.74913",1.0
471,"-118.24277043,34.05372611",0.0
472,"-79.2709729,43.813507",0.13636363636363635
473,"-73.79033043,40.90557861",0.04545454545454545
474,"0.71080282,52.24493337",0.0
475,"-118.35409893,34.08379326",0.16666666666666666
476,"-0.11538189,51.52649771",-0.4
477,"74.53125,17.9787331",0.11038961038961036
478,"-76.998268,38.885201",0.0
479,"-97.7266,31.1056",0.8
480,"-0.1094,51.5141",0.290625
481,"73.1667,33.7",-0.3333333333333333
482,"-118.248217,34.036681",0.5
483,"5.3,6.8",0.1361111111111111
484,"-87.7807097,41.8679585",0.7000000000000001
485,"-79.7164011,43.7742911",0.0
486,"5.3,6.8",0.0
487,"-103.35253,20.68656",0.0
488,"-119.4615921,49.8994812",0.0
489,"-118.2445,34.0564",0.375
490,"-1.93048239,53.60276332",0.0
491,"-75.4394,40.0456",0.0
492,"-73.56725453,45.75975883",0.0
493,"-82.9996,39.9624",0.14
494,"-122.419,37.7793",0.0
495,"-0.16323919,51.50708208",0.0
496,"-91.07236245,30.36994929",0.5
497,"-121.308,44.0564",-0.05
498,"3.39583,6.45306",0.25
499,"82.98038377,25.33856773",0.25
500,"-73.914705,40.771374",0.0
501,"-80,35.5",0.13749999999999998
502,"1.7260287,52.6059118",0.28409090909090906
503,"-73.9675,40.7779",-0.004687500000000011
504,"-97.73549055,30.26585335",0.0
505,"-86.6079,30.4172",0.0
506,"-87.7009,41.9653",0.0
507,"-87.654102,41.94352",0.16666666666666669
508,"-103.35253,20.68656",0.0
509,"-85.88310701,37.72971543",0.3840909090909091
510,"4.70898148,50.87555246",0.85
511,"72.82893073,19.05898642",0.0
512,"-71.074066,42.339881",0.0
513,"-74.0064,40.7142",-0.1
514,"77.5833,34.1667",0.2272727272727273
515,"-77.0493245,38.9017929",0.0
516,"-0.97231,51.459043",-0.3125
517,"-81.63166667,28.13333333",0.0
518,"15.33333333,52.18333333",0.6
519,"27.834954,-25.482354",0.0
520,"48.1211215,29.0826043",0.0
521,"-63.61787,44.6641",0.1
522,"-90.02443,30.02658",0.0
523,"9.67858,52.67693",0.17857142857142858
524,"72.96865,19.17419",0.25
525,"-0.466667,52.4833",0.0
526,"-76.4833,44.2333",0.0
527,"-82.40684464,22.99672158",0.29464285714285715
528,"-73.56725453,45.75975883",0.13333333333333333
529,"-95.3694,29.7602",-0.175
530,"-87.632496,41.883222",0.13414285714285715
531,"-3.4664453,50.7422779",-0.0625
532,"-122.31696852,47.72827935",0.0
533,"-122.17981413,47.7163514",0.125
534,"106.8233,-6.1803",0.3888095238095238
535,"-117.86996,33.59552",0.6527777777777778
536,"-118.329523,34.09417",-0.1
537,"122.9825905,10.70922829",-0.7
538,"-0.12290955,51.48747609",0.0
539,"-77.2161,39.1836",-0.1
540,"11.1,43.8833",0.1875
541,"-123.049275,42.431089",0.19318181818181812
542,"-80.3547177,43.3930366",0.32916666666666666
543,"5.46667,51.45",0.1
544,"-79.7164011,43.7742911",0.3181818181818182
545,"-73.86422,42.21774",0.2809523809523809
546,"-76.93132316,39.00268264",0.5
547,"-2.317459,53.3978616",0.3443939393939394
548,"-2.9305018,53.36933185",0.05
549,"-97.73549055,30.26585335",0.0
550,"0.049,52.575",0.1676767676767677
551,"-113.80650217,52.26528457",0.05
552,"-73.8518881,42.6144407",0.13636363636363635
553,"-73.56725453,45.75975883",0.125
554,"-118.19848,34.13901",0.0
555,"-84.59522512,33.8671462",-0.09230769230769233
556,"-122.73453712,49.10688795",-0.003571428571428587
557,"-114.057,51.045",0.3333333333333333
558,"-119.9738,38.9451",0.095
559,"-74.0064,40.7142",0.0
560,"-73.946794,40.809148",0.5
561,"3.97833333,7.36222222",0.5
562,"-73.8309,40.7",0.13636363636363635
563,"13.401251,52.518391",0.0
564,"135,-30",0.5625
565,"-96.7977,32.7774",0.05208333333333333
566,"80.9381,26.8388",0.2
567,"-118.779,34.0304",-0.25
568,"-78.4389,33.8946",0.12500000000000006
569,"-80.1936,25.7751",0.1383116883116883
570,"-73.56496,45.52256",0.5
571,"11.1,43.8833",0.1875
572,"-117.16878772,32.71528832",-0.0625
573,"123.80565562,8.48235931",0.0
574,"-76.9979,-12.1779",0.25
575,"77.597645,12.971117",0.3083333333333333
576,"-70.18357869,42.05325355",0.34659090909090906
577,"-84.59522512,33.8671462",-0.09230769230769233
578,"11.1,43.8833",0.1875
579,"-1.85717395,53.72224534",0.25
580,"-76.8,17.9833",0.35
581,"-88.42756824,33.49488556",0.0
582,"-0.106,51.463",0.125
583,"-90.70129771,38.79799736",0.2465909090909091
584,"-0.09238,53.561",0.33
585,"-122.7598398,49.2468709",0.0
586,"-115.149,36.1675",-0.4
587,"-74.0064,40.7142",0.1
588,"-71.0565,42.3577",0.0
589,"-121.4947,38.577",0.0
590,"-90.070864,29.948479",0.13636363636363635
591,"-118.248217,34.036681",0.5
592,"-155.79,19.9431",0.0
593,"-1.2504927,51.7344306",0.5
594,"-0.2,5.55",-0.16666666666666666
595,"-73.8309,40.7",-0.6
596,"-79.89049,43.20598",0.5
597,"-81.3775,28.5421",0.5201859907670454
598,"9.32175,45.62631",0.0
599,"-80.192,25.7752",0.0
600,"-0.02045,51.74321",0.0
601,"32.58538485,0.31450352",0.3181818181818182
602,"-73.56725453,45.75975883",-0.4166666666666666
603,"-0.2,5.55",0.0
604,"72.83,21.17",0.0
605,"-118.38552,33.81764",0.35625
606,"-1.38287511,53.10350819",0.0
607,"-90.1572,29.9641",0.20416666666666666
608,"-85.07543529,35.05940665",0.15625
609,"-104.63064482,50.49508189",0.13636363636363635
610,"-117.566,33.8753",0.0
611,"77.219672,28.631747",0.625
612,"-116.5279,33.8443",0.0
613,"-81.32806152,48.47593351",0.0
614,"-81.3775,28.5421",0.06818181818181818
615,"-80.77672438,35.22671518",0.19888888888888887
616,"-113.5016,53.5415",0.8
617,"-87.65658,41.8312",0.10000000000000002
618,"-0.375933,39.4793",0.0
619,"-74.029583,40.875142",0.8
620,"-84.5184,33.8719",0.0
621,"-81.54973269,28.37402527",0.16214285714285714
622,"-0.1705559,50.8275555",0.2333333333333333
623,"-123.41463,48.43013",0.0
624,"-73.98476,40.75671",-0.085
625,"103.8677444,1.3553794",0.0
626,"-117.566,33.8753",0.0
627,"-73.95,40.65",-0.3
628,"103.85956994,1.28388709",0.13636363636363635
629,"-119.292367,36.330125",0.05
630,"-3.82802832,57.1866539",0.0
631,"17.97635052,59.33313453",0.003787878787878785
632,"6.01791,50.85893",0.21233766233766235
633,"-156.4503475,20.7759854",0.4
634,"21.008333,52.232222",0.0
635,"-73.56725453,45.75975883",-0.0625
636,"-95.364714,29.744557",0.02
637,"-80.3547177,43.3930366",0.125
638,"-79.7164011,43.7742911",-0.3458333333333333
639,"77.2353594,28.6557979",0.0
640,"-77.3724,35.6016",-0.1625
641,"-97.73549055,30.26585335",0.0
642,"102.5,5.75",0.0
643,"-82.00543199,26.66104",0.0
644,"-74.0064,40.7142",-0.11666666666666665
645,"-95.56404977,29.56304729",0.2
646,"-73.692001,40.6819",0.0
647,"-95.364501,29.744292",0.0
648,"0.9008,51.8874",0.0
649,"72.8345817,19.10605914",0.18974358974358974
650,"-117.8299,44.774",0.0
651,"-0.396723,51.655654",0.0
652,"-0.1246,51.6064",0.275
653,"-80.1001,26.3687",-0.07847222222222222
654,"5.14441345,52.09365845",0.0
655,"7.4833,9.0667",0.325
656,"-113.5016,53.5415",0.8
657,"-4.21402885,31.48783078",0.3833333333333333
658,"-76.1764374,36.8590088",-0.05625
659,"39.6142,24.4686",-0.09166666666666662
660,"-82.86620681,40.03798322",0.0
661,"-122.675,45.5236111",0.0
662,"-82.93154,40.12577",0.2130681818181818
663,"-74.0007613,40.7207559",0.0
664,"-7.27638889,53.34666667",0.05
665,"-87.4804,41.5957",0.0
666,"4.55762,7.49643",0.2272727272727273
667,"-109.93820344,52.33477663",0.26666666666666666
668,"-78.872576,42.8736512",0.1
669,"34.3025,31.3439",0.0
670,"18.50032,-33.87097",0.375
671,"-73.692001,40.6819",0.0
672,"-97.440234,32.732327",0.1
673,"-0.13608912,51.50413561",0.14
674,"-1.7811,51.5583",0.18392857142857144
675,"-6.2591,53.3476",0.0
676,"-113.5016,53.5415",0.8
677,"91.8833,25.5667",-0.1
678,"-118.35214379,33.82230145",0.34687499999999993
679,"-71.39538,42.08259",-0.11160714285714284
680,"-117.297,33.122",0.2
681,"-79.01007,35.06002",0.075
682,"-3,40",0.0
