,long,score,lat,n
0,-77.14833333,-0.07916666666666666,39.08361111,10
1,3.39583,0.26666666666666666,6.45306,10
2,-1.772751,-0.3333333333333333,51.557735,10
3,77.243359,0.2458333333333333,28.616813,10
4,-112.0777,0.26666666666666666,33.4482,10
5,-0.77618761,-0.125,53.39362557,10
6,77.597645,-0.05681818181818182,12.971117,10
7,-3.345208,0.014285714285714282,56.59749,10
8,-123.12713019,0.06818181818181818,49.24963985,10
9,-73.56726563,0.0,45.63697547,10
10,-97.73549055,0.25,30.26585335,10
11,-122.38302451,-0.4,47.6675415,10
12,139.73100026,0.3872727272727273,35.69101673,10
13,30.6833,0.0,36.9,10
14,139.70196995,0.275,35.67250928,10
15,138.54103088,0.36948051948051946,-35.11857466,10
16,-3.10937374,0.10454545454545454,53.33069444,10
17,77,-0.01367965367965368,21,10
18,121.03619057,0.16818181818181818,14.56466219,10
19,7.4833,1.0,9.0667,10
20,-3.16304,0.1,56.1096,10
21,-73.56725453,-0.12,45.75975883,10
22,-115.025,0.25,36.0292,10
23,-6.28034668,0.25,53.36853317,10
24,27.8635755,0.4,-32.9911514,10
25,-79.3872,-0.6,43.648,10
26,77.27563262,0.3287878787878788,28.52336087,10
27,117.88223349,0.2277777777777777,-35.02493004,10
28,-95.40618696,0.0,29.7428586,10
29,77.30391966,-0.08,28.63548279,10
30,8.9328,0.21,44.4111,10
31,145.21939,0.875,-37.7379,10
32,83.35271358,0.35,26.7455529,10
33,145.0032,0.85,-37.8215,10
34,-73.9991637,0.5,40.7536854,10
35,-117.750158,0.05,34.057766,10
36,-0.77624122,-0.125,53.39363605,10
37,121.0801506,0.011111111111111113,14.58636613,10
38,-6.24327711,0.0,53.36001999,10
39,-4.629734,0.2,54.08989,10
40,72.83,0.5,21.17,10
41,76.65525,-0.275,12.30957,10
42,100.7186137,-0.20666666666666664,13.6136327,10
43,77.18821,-0.25,28.57337,10
44,-6.26174338,-0.08333333333333333,53.34411666,10
45,24,0.0,-29,10
46,-79.3872,0.5,43.648,10
47,28.1869,0.0,-25.7533,10
48,-0.1373291,-0.03333333333333333,51.49506473,10
49,-92.0949,0.275,32.5103,10
50,84.98904,0.0,24.69624,10
51,3.39583,0.35625,6.45306,10
52,-73.56725453,0.0,45.75975883,10
53,-121.7677,-0.25,37.685,10
54,-73.9675,0.0,40.7779,10
55,7.0642,0.3293939393939394,4.8164,10
56,-3.0447,-0.0625,53.815,10
57,145.767,0.21666666666666665,-16.9167,10
58,-73.56725453,-0.03333333333333333,45.75975883,10
59,-73.56725453,0.575,45.75975883,10
60,153.0007481,0.3742857142857143,-27.42509875,10
61,-114.03711,0.375,46.84002,10
62,76.4,0.5,15.2667,10
63,-73.56726563,0.0,45.63697547,10
64,-6.28034668,0.08666666666666667,53.36853317,10
65,-84.73215396,0.0,9.95487779,10
66,-73.56725453,-0.014285714285714284,45.75975883,10
67,-2.1368539,0.0,53.3965003,10
68,28.06045532,0.05000000000000002,-26.21659308,10
69,115.859,0.5,-31.9522,10
70,28.06045532,0.0,-26.21659308,10
71,-1.93048239,0.13636363636363635,53.60276332,10
72,8,0.31875000000000003,9,10
73,74.3544769,0.7,34.1950912,10
74,73.1667,0.7,33.7,10
75,-1.95600993,0.1527777777777778,53.81436215,10
76,85.32060189,0.0,27.69555472,10
77,-73.56726563,-0.2916666666666667,45.63697547,10
78,127.976,0.35,26.5881,10
79,-3,0.0,40,10
80,28.06045532,0.0,-26.21659308,10
81,151.2186,0.13636363636363635,-33.8779,10
82,-73.56726563,0.0,45.63697547,10
83,12.3889,0.14,43.1122,10
84,-0.50489316,0.45,51.33997512,10
85,0.75,0.0,51.25,10
86,-73.56725453,0.16,45.75975883,10
87,46.69877,0.075,24.69951,10
88,-122.33142,0.1,47.6689099,10
89,135,0.0,-25,10
90,-1.49328634,0.0,51.99618921,10
91,77,0.0,21,10
92,-6.24327711,0.25,53.36001999,10
93,85.75022542,0.0,26.15973725,10
94,-73.56726563,0.11818181818181818,45.63697547,10
95,-3.66282188,0.0,40.42739354,10
96,4.70898148,0.0,50.87555246,10
97,151.20797,0.125,-33.86751,10
98,144.9661,-0.1,-37.8156,10
99,-73.97717804,0.0625,40.75280418,10
100,-92.3371,0.11250000000000004,38.96542001,10
101,-73.56725453,0.0,45.75975883,10
102,107.09472656,0.12670454545454546,-7.01366793,10
103,77,0.5,21,10
104,-0.882068,0.4666666666666666,52.2519559,10
